game,grid,targetPosition,chitchat,role,message
17,0,4,,D,"Because if you see the other, like, there are diamonds on top of tables of, like, squat tables and then tall tables."
17,0,4,,D,"I'm referring to, like, a taller table."
17,0,4,x,M, Okay.
17,0,4,,D,And this table doesn't have any protrusions.
17,0,4,,D,"None are like, no prominent protrusions, I would say."
17,0,4,x,M,Okay.
17,0,4,x,M,Yeah.
17,0,4,,M,"Is the table kind of like a, like, has like a triangle in the middle on top?"
17,0,4,,M,And then the diamond off of that?
17,0,4,,D,Not really.
17,0,4,,D,"It's just the diamond on top, and then sort of like a, it almost looks like a trapezoid, but the edge is a little jagged."
17,0,4,x,M, Okay.
17,0,4,x,D,Do you have any ideas?
17,0,4,x,D,"Maybe, like... Oh."
17,0,4,x,D,Okay.
17,0,4,x,D,"Okay, this one... Um..."
17,0,4,,D,It also has a diamond head.
17,0,4,x,D,Okay.
17,0,4,x,D,And then...
17,0,5,x,D,This time...
17,0,5,x,D, Uh...
17,0,5,x,D,It's like...
17,0,5,x,D,"It has... Oh, how should I..."
17,0,5,,D,This one's too hard to spell.
17,0,5,,D,It's like a person kneeling and then asking for something.
17,0,5,x,M,Okay.
17,0,5,,D,The hands are triangles pointing to the right.
17,0,5,x,M,Okay.
17,0,5,x,M,Um...
17,0,5,,M," Can you only distinguish kind of, like, one triangle, though?"
17,0,5,,D,"Yes, I would say so."
17,0,5,,M,"Okay, and kind of, like, so, like, kneeling facing right?"
17,0,5,,D,"Yeah, facing right."
17,0,5,x,D,Okay.
17,0,6,x,D,If this one...
17,0,6,,D, This one has two triangles on top.
17,0,6,,D,"Yeah, it's the only one that has two triangles on top."
17,0,6,,D,"Okay, and it's kind of like on top of a square?"
17,0,6,,D,"Yes, on top of a square, yes."
17,0,7,x,D,This one...
17,0,7,,D, It looks like a person walking to the left.
17,0,7,x,D,Okay.
17,0,7,,D,I believe it's the one that you selected for the first picture.
17,0,7,,M,"Okay, with, like, the back leg kind of, like, with, like, the front leg, like, kind of bent, the back leg, like, kind of extended out?"
17,0,7,x,D,Yes.
17,0,7,x,D,"I would say so, yeah."
17,0,7,x,M,Oh.
17,0,7,x,M,"No, it's this one here."
17,0,8,,D," This is like a... like a kid riding on a horse, or like, a dog, maybe."
17,0,8,x,M,"Okay, yeah."
17,0,8,,D,And it's moving to the left.
17,0,8,x,M,"Okay, yeah, I know what's what you mean."
17,0,8,x,M,Okay.
17,0,8,x,M,Um...
17,0,8,x,M, This is the...
17,0,9,,D,This also looks like a person kneeling.
17,0,9,,D,It also has a diamond head.
17,0,9,x,M,Okay.
17,0,9,,M,"And only one, like, triangle is arms."
17,0,9,,D,It's very similar to the one that you got right before.
17,0,9,x,M,Okay.
17,0,9,,M,"Is, like, the body kind of, like, two different triangles, like, pointed out?"
17,0,9,,M,"Like, in opposite directions?"
17,0,9,,D,"So kind of, like, kneeling with a diamond head..."
17,0,9,,D," And, like, the arms are, like, two triangles and, like, almost wings, kind of."
17,0,9,,M,"Or is it just, like, kind of more basically kneeling, facing right?"
17,0,9,x,D,It's...
17,0,9,,D,I would say it's more basic facing right.
17,0,9,x,M,Okay.
17,0,9,x,M,"Yeah, that's..."
17,0,9,x,M, Okay.
17,0,10,,D,"This one, if you look at its lower left side, there's a tiny triangle that's rather detached from the rest of the picture."
17,0,10,,D,"Okay, and it kind of looks like a, like, I don't know, like, animal or something facing right?"
17,0,10,,M,Like maybe like a swan swimming?
17,0,10,x,D,Yeah.
17,0,10,x,D,"Yeah, yeah."
17,0,10,x,D," Okay, this one..."
17,0,11,,D,"This one, if you look at its lower right side, there's only, like, one point of contact with the ground."
17,0,11,,D,It sort of looks like a triangle.
17,0,11,x,M,Okay.
17,0,11,x,M,Yeah.
17,0,11,,D,It's facing towards the left.
17,0,11,x,M,Okay.
17,0,11,,M,"And it kind of has, like, a, like,"
17,0,11,,M," diamond head pointed left and, like, a big, like, protrusion, like, like, thing left."
17,0,11,,D,"Oh, no, it doesn't have a diamond head."
17,0,11,,D,"It's going, like, the triangular head."
17,0,11,x,M,Okay.
17,0,11,x,M,Yeah.
17,0,11,,D,"Um... Like, the head is to the, uh, upper left, and then it's..."
17,0,11,,D,"It's sort of, like, diagonal across a line from the upper left to the lower right."
17,0,11,x,D,Um...
17,0,11,x,D,Okay.
17,0,11,x,D,Like...
17,0,11,x,D, Uh-huh.
17,0,12,,D,"Okay, this one has a diamond head, and then the body is just sort of like triangle, but, like, the bottom of the triangle is a bit tilted to the right."
17,0,12,,D,"But, like, there's nothing fancy about the body."
17,0,12,,D,No protrusions.
17,0,12,x,M,Okay.
17,0,12,,M," Um, so, is it like, so there's just one diamond head?"
17,0,12,,D,"One diamond head, yes."
17,0,12,x,M,Okay.
17,0,12,,M,And then what's the body look like?
17,0,12,,D,"The body is sort of like just a triangle, like, I would say it's the most plain of all the pictures, the body."
17,0,12,,D,"Like, the bottom of the body tilts a little bit to the right."
17,0,12,x,M,Okay.
17,0,12,x,M,I guess that way.
17,0,13,,D, This one looks sort of like a toilet.
17,0,13,,D,It also has a diamond head.
17,0,13,,D,"If you imagine a toilet looking left, it's sort of like that."
17,0,14,,D,This one looks like a dog with a really long neck.
17,0,14,x,M," Okay, yeah."
17,0,14,x,M,Gonna navigate over to that.
17,0,14,x,M,Um...
17,0,15,,D,This one also has a diamond head.
17,0,15,,D,And then...
17,0,15,,D, It's sort of facing left.
17,0,15,,D,"Um... Like, if you imagine looking at the picture sideways, it's facing left."
17,0,15,x,M,Okay.
17,0,15,x,D,And then it has a...
17,0,15,,D,It has a rectangular body.
17,0,15,x,M,Okay.
17,0,15,x,D,And then...
17,0,15,,D,"But, like, it has arms that is, like, a square or maybe, like, a triangle on top of a square."
17,0,15,,M,"Like, holding, like, a top hat, like, upside down."
17,0,15,x,D,"Yeah, yeah, yeah."
17,0,15,x,D,"I would say that, yeah."
17,0,16,x,D, This one is...
17,0,16,,D,"There's a diamond head on a sort of surface, a very squat surface."
17,0,16,x,D,"It's just, um..."
17,0,16,x,D,Okay.
17,0,16,,D,"Sort of like a portal if you play any games, but yeah."
17,0,16,x,D,"Um... And, like, that's just kind of..."
17,0,16,,D,"It's like almost a rectangle that just has, like, a jagged cutout from it."
17,0,16,,D,It's just a... Like a diamond on top of a...
17,0,16,,D," It doesn't look like a person, it doesn't look like an animal, just on top of a very thin table, sort of."
17,0,16,,D,A thinness table.
17,0,16,x,D,Oh.
17,0,17,,D,This one sort of looks like a flower.
17,0,17,,D, kind of creepy sort of flower.
17,0,17,,D,It has three petals made of triangles.
17,0,18,,D, This one looks like a person that's just sitting there looking up at the sky.
17,0,18,,D,"Like, its head is sort of like a diamond, but not tilted as much."
17,0,18,,D,"Okay, with, like, legs out, kind of bent."
17,0,18,,D,"Legs out, yeah, sort of sitting, legs out, that sort of position, yeah."
17,0,18,x,D, Okay.
17,0,19,,D,This one looks like a horse that's moving to the left.
17,0,19,x,D,Okay.
17,0,19,,D,"No person on it, just a horse."
17,0,20,,D,"This is, um, also like a kid riding an animal moving to the left."
17,0,20,x,D,Okay.
17,0,20,x,D,Yeah.
17,0,21,,D, This sort of looks like a cactus.
17,0,21,,D,"There's like a big rectangle in the middle, and then two smaller ones on either side."
17,0,21,,M,That are almost like triangles.
17,0,21,x,D,"Yeah, sort of."
17,0,21,x,D,"Yeah, yeah."
17,0,22,,D,"Oh, this one's really weird."
17,0,22,x,D, It's like...
17,0,22,,D,It doesn't look like anything.
17,0,22,x,D,Like...
17,0,22,,D,There's sort of like a triangle attached to a letter L. Okay.
17,0,22,,D,But the L has like a... A tiny triangle attached to the lower right...
17,0,22,x,D, Okay.
17,0,22,,M,"Does it look kind of like, maybe like an axe pointed right or something?"
17,0,22,,D,"No, I know what you're referring to, it's not that one."
17,0,22,,M,"Okay, is it one that looks kind of like a, like, almost like if you take a C and rotate it left a little bit and then have a triangle bottom?"
17,0,22,x,D,"Yeah, yeah, sort of like that, yeah."
17,0,22,x,D,"Yeah, that one."
17,0,23,,D," This one looks like a person running to the right, and he looks very happy."
17,0,23,,D,"It has a diamond head, and then both of his arms are out, and the arms are triangles."
17,0,23,,M,And it's going left or to the right?
17,0,23,x,D,Yeah.
17,0,23,x,D,Okay.
17,0,23,x,D,Okay.
17,0,24,,D," Okay, it's the one that you chose just now."
17,0,24,x,D,Okay.
17,0,25,,D," This one looks like a house on the right, and then an arrow pointing up on the left."
17,0,25,x,D,"Okay, this one looks like..."
17,0,25,x,D,Sort of like...
17,0,26,,D,"So there's like a rectangle on the bottom,"
17,0,26,,D," And then something like a chimney, you know, like... Like a ladle, kind of?"
17,0,26,x,M,"Sorry, a what?"
17,0,26,,D,Like a ladle.
17,0,26,x,D,Maybe?
17,0,26,x,M,Um... Yeah.
17,0,26,x,M,That's...
17,0,27,,D, This one looks like a person that's trying to fly.
17,0,27,,D,It's sort of like a diamond head.
17,0,27,,D,And it's trying to fly left.
17,0,27,,D,Its body is sort of like a parallelogram.
17,0,27,,D,"And both of its arms are also parallelograms, yeah."
17,0,28,,D,This one is the one that you said looks like an axe pointed to the right.
17,0,29,,D," Um, this one is like, it's a diamond head, and then if you look at the lower right corner,"
17,0,29,,D, There's like a tiny upside down triangle.
17,0,29,x,M,"Okay, yeah."
17,0,30,,D,This one is sort of like a tilted square head to the right.
17,0,30,,D, And then a trapezoid head to the left.
17,0,30,x,M,"Okay, yeah."
17,0,30,,D,Where it's kind of like a leg kicking up towards the left or something.
17,0,30,x,M,"Also, yeah, yeah."
17,0,31,,D,"This one looks like it's a very simple, plain one."
17,0,31,,D," It's sort of like the flower, but not really."
17,0,31,,D,It only has like two petals.
17,0,31,,D,"And then there's like a trapezoid hollowed out from the picture, yeah."
17,0,32,,D,This one has a diamond head.
17,0,32,,D,It sort of looks like it's like kicking back.
17,0,32,,D,And the leg that's kicking back is like a triangle.
17,0,32,x,D,"OK, yeah."
17,0,33,,D," Okay, this one has a really small triangle as its head."
17,0,33,x,D,Do you know which one?
17,0,33,x,D,Yeah.
17,0,34,,D," So this sort of looks like a robot, to be honest."
17,0,34,,D,"It has a square, it has its head, like not a diamond, but a square."
17,0,34,,D,"And its feet are like two very, two triangles very close together."
17,0,34,x,D,"Yeah, okay."
17,0,35,,D,This one is like a house to the left.
17,0,35,,D, and then a big rectangle along a very tall rectangle to the right.
17,0,35,x,D,Okay.
17,0,35,,D,"This one also has, like, two rectangles as its head."
17,0,35,,D,It's sort of like an animal trying to walk upside down.
17,0,35,x,D,Okay.
17,0,36,,D, It has two triangles on top.
17,0,36,,M,Two triangles on top?
17,0,36,x,D,Yes.
17,0,36,,D,It's rather small triangles.
17,0,36,x,E,Okay.
17,0,36,x,E, Hello.
17,0,36,,E,Doing okay?
17,0,36,,E,Thanks.
17,0,36,,E,Feeling alright?
17,0,36,,E," Oh, okay."
17,0,36,,E,Okay.
17,0,36,,E,Okay.
17,0,36,,E,"Sorry, I'm a little, like, fidgety with my feet."
17,0,36,,E,It's good.
17,0,36,,E,Okay.
17,0,36,,E,Okay.
17,0,36,,E,Okay.
17,0,36,,E,Okay.
17,0,36,,E,Thanks.
17,0,36,,E," Yeah, sounds good."
17,0,36,,E,Let me find my buttons again.
17,0,36,,E,"Wait, question."
17,0,36,,E,Okay.
17,0,36,,E,Should the wire be coming out the left?
17,0,36,,E,Okay.
17,0,36,,E,Alright.
17,0,36,,E,Okay.
17,1,1,x,D,Okay.
17,1,1,,D,"This one seems- it's kind of like a horse or something, with someone riding it moving left."
17,1,1,x,M,Okay.
17,1,1,,D,With a triangle tail and head.
17,1,1,x,M,This one?
17,1,1,x,M,Oh yeah.
17,1,1,x,M,Yeah.
17,1,2,,D,"Okay, this is, like, someone kneeling facing right with, like, two triangle arms that are kind of, like, wings are, like, outstretched with, like, triangle sleeves."
17,1,2,x,M,Okay.
17,1,2,,D,"Kind of, like, kneeling with, like, a triangle, like, feet to the left."
17,1,2,,M,"Does it have, like, a really small triangle feet to the right as well that's detached from the rest of the body?"
17,1,2,,D,"Um, no."
17,1,2,x,M,"Oh, is it?"
17,1,2,x,D,Okay.
17,1,2,,D,"It's like, it's like, imagine, like, triangle outstretched arms kneeling."
17,1,2,x,M,"Oh, sorry."
17,1,2,x,M,Okay.
17,1,2,x,M,Go on.
17,1,3,,D,"Okay, this one looks almost like an ostrich or something facing right with two triangle legs, one of which is really detached looking."
17,1,3,x,M,Yeah.
17,1,4,,D,"Okay, this one, like you were saying, looks like"
17,1,4,,D,"like a bowl or a flower with two petals, like, or like a crab or something."
17,1,4,x,M,Okay.
17,1,5,,D,"Okay, this looks something like, almost like a..."
17,1,5,,D,"It has like a triangle head and then kind of like a, like a..."
17,1,5,,D,body with no legs like that like um i don't know like like a legless horse maybe except for one on the right that's like a
17,1,5,x,M,okay
17,1,6,,D,this looks like someone walking towards the left
17,1,6,,D,"With, like, a, like, foot kind of, like, pointed on that left side, and, like, arms stretching to the left side as well."
17,1,6,,M,"It has a diamond head, right?"
17,1,6,,D,"Yeah, diamond head."
17,1,6,,D,"And its legs are, like, sort of symmetric, except that, like... Yeah, except there's a foot on the left."
17,1,6,x,M,I get it.
17,1,7,,D,"Okay, this one looks very similar, except it's, like, there's a back foot really, like, extended on the right side, kind of like ice skating or something, but otherwise very sim- yeah."
17,1,8,,D,This one is the one I said looked like a ladle before.
17,1,8,x,M,"Oh, okay."
17,1,9,,D,"Okay, this is the one you said looked like a robot."
17,1,9,x,M,"Oh, yes."
17,1,10,,D,"Okay, house with a tall chimney on the right."
17,1,11,,D,"This is like someone almost dancing with a- somewhere between square and diamond head, with like a triangle really separated foot on the right side."
17,1,11,x,M,Um.
17,1,11,,D,"With kind of like a long, like, fat leg except- yeah."
17,1,12,,D,"Here, like, I think this is the one that you press, um, instead of the one with, like, the wing-like arms, kind of with someone, like, bending their legs, holding a bowl to the right."
17,1,13,,D,This is the one that looks like the three-petal flower.
17,1,13,x,M,Thank you.
17,1,14,,D,"This one is probably the most, like, abstract one with two really, like, distanced, like, triangles on the head, and kind of like a tilted square midway through on a triangle."
17,1,14,,D,"It's like- and it's like kind of like a half arrow pointed up, like, going up and down, and then two, like, random triangles on top."
17,1,14,,M,"Oh, so it doesn't have, like, this one?"
17,1,14,x,M,Yeah.
17,1,15,,D,This one looks like a horse going left.
17,1,15,x,M,Okay.
17,1,15,,D,No one on it.
17,1,16,,D,"This one is, like, triangle head, like, someone, like, kind of throwing their arms up, like, what can you do, almost."
17,1,16,,D,"Uh, triangle head."
17,1,16,,D,"Or, sorry, like, a, um, a diamond head throwing arms up."
17,1,16,x,D,Um.
17,1,16,,D,"With, like, a tilted rectangle body."
17,1,16,,D,"It's just the diamond arms and body, nothing else."
17,1,16,,M,Diamond arms and body?
17,1,16,,D,"Yeah, with the arms kind of like, being like, thrown up, or like, yeah."
17,1,17,x,D,This one?
17,1,17,x,D,"Oh, what's that?"
17,1,17,,D,This is like the house with an arrow on the left.
17,1,18,,D,"Okay, it's like what you were saying earlier with something with like two heads and like legs kicking to the left."
17,1,18,x,E,Yeah.
17,1,18,x,E,Okay.
17,1,18,x,E,All right.
17,1,18,x,E,I'm pretty much good to go whenever.
17,1,18,x,E,Okay.
17,2,1,,D,This is the horse moving to the left.
17,2,2,,D,This is the ladle thing you talked about.
17,2,3,,D,"This one is, um, uh, it's like the most abstract weird one that goes from the upper left to the lower right."
17,2,3,,D,"It's like a triangular head, and then..."
17,2,3,x,D,Okay.
17,2,3,x,D,"Yeah, yeah."
17,2,3,,M,"With, like, the legless body?"
17,2,3,,D,"Yeah, the legless body, so..."
17,2,4,,D,This one's the kid riding on a horse or animal moving to the left.
17,2,5,,D,"This is, like, a three-petal flower."
17,2,5,,M,Did you say two or three?
17,2,5,,D,"Three, three."
17,2,5,,D,Three-petal.
17,2,5,x,D,Okay.
17,2,6,,D,"Okay, this is the one, like, if you look at the lower right corner, there's, like, sort of, like, a detached triangle."
17,2,6,,D,"It has sort of, like, a tilted square head."
17,2,6,x,D,"Okay, yeah."
17,2,7,,D,"This one is, like,"
17,2,7,,D,It's a diamond head.
17,2,7,,D,"And it's sort of like it's walking backwards, sort of."
17,2,7,,D,And there's arcs or triangles.
17,2,7,,D,It's not the symmetric leg one.
17,2,8,,D,This is a two-petal valet.
17,2,8,,D,Two-petal.
17,2,9,,D,"House on the right, arrow pointing up to the left."
17,2,10,,D,This is the one that you see them sort of like throwing their hands up
17,2,10,,D,"It's like sort of like a diamond head, yeah."
17,2,11,,D,This is the one with the diamond head and both of its arms are outstretched and the arms are triangles.
17,2,11,,D,The one you said looked like a mule.
17,2,12,,D,This is the robot one that I just said about.
17,2,13,,D,This is the one with two triangles on top.
17,2,13,,D,Two small triangles.
17,2,14,,D,This is the house on the left.
17,2,14,,D,Like the chimney on the right.
17,2,14,,D,It's all rectangle chimneys.
17,2,15,,D,This is the one with the square head and then a trapezoid head.
17,2,16,,D,This is the one with the diamond head and the symmetrical legs.
17,2,16,x,D,I'm sorry.
17,2,17,,D,"This is the one that you said looked like an ostrich, and it has like sort of a triangle detached on the lower left."
17,2,18,,D,"Oh, this is the one that you just chose instead of the symmetrical X one."
17,2,18,x,E,Okay.
17,2,18,x,E,"Yeah, I'm good to keep going."
17,2,18,x,E,Alright.
17,3,1,,D,This is the robot.
17,3,2,,D,The two petal flower.
17,3,3,,D,"Like, legless horse."
17,3,4,,D,"Like, the ladle."
17,3,5,,D,"It's like the, um, kneeling with the triangle arms outstretched."
17,3,5,x,M,"Oh, yes."
17,3,6,,D,"Um, house with the arrow."
17,3,7,,D,The horse pointed left.
17,3,8,,D,"It's the person, like, ice skating almost."
17,3,8,,D,"With, like, the leg extended on the right."
17,3,9,,D,"It's the, like, strange one with the two triangles on top."
17,3,10,,D,The three petal flower.
17,3,11,,D,"The, like, kid on the horse."
17,3,12,,D,"Um, the ostrich one."
17,3,13,,D,"Um, the house with the right chimney."
17,3,14,,D,"Um, the person with like the tilted square head on the left and like the large leg on the left triangle on the right."
17,3,14,,D,like dancing almost.
17,3,14,x,M,Can you say that again?
17,3,14,,D,"It's like tilted square head on the left and like big leg on the left and then small triangle on the right, yeah."
17,3,15,,D,The one you said has like the symmetrical legs.
17,3,16,,D,"Um, person with, like, bent knees, um, facing right, holding something out, like a triangle out."
17,3,17,,D,"Um, the two-headed one with, like, trapezoid and square."
17,3,17,x,M,Oh.
17,3,18,,D,"And, like, the one throwing hands up."
17,3,18,x,E,"Oh, stop."
17,3,18,x,E,Sorry.
17,3,18,,E,Great.
17,3,18,,E,"Okay, is vinyl right right now?"
17,3,18,,E,"Or is it like,"
17,3,18,,E,Okay.
17,3,18,,E,Yeah.
17,3,18,,E,Right.
17,3,18,,E,Okay.
17,3,18,,E,Okay.
17,4,1,,D,This is a three petal flower.
17,4,2,,D,This is the legless thing she talked about.
17,4,3,,D,This is the two small triangles on top.
17,4,4,,D,This is the one you said reflects the Christ kneeling.
17,4,4,,D,Kneeling and two of its arms outstretched and they're both triangles.
17,4,5,,D,This is the two headed one with a square to the right and a trapezoid to the left.
17,4,6,,D,This is the ostrich.
17,4,7,,D,"like the person with the bent knees, diamond head, you know, arms to the right, triangle."
17,4,8,,D,This is the ladle.
17,4,9,,D,This is a kid riding on the animal.
17,4,10,,D,This is the person with the symmetrical legs.
17,4,11,,D,This is house on the right and then arrow on the left.
17,4,12,,D,A two petal flower.
17,4,14,,D,This is sort of like the ice skater you talked about.
17,4,15,,D,"This is like the one you said, the person throwing their hands up and their hands are like 100 milligrams."
17,4,15,,D,His body is also like 100 milligrams.
17,4,16,,D,This is like the sort of token square head and then its left leg is really big and the right leg is just a small triangle.
17,4,16,x,M,That one.
17,4,17,,D,There's this house on the left and that chimney on the right.
17,4,18,,D,This is a robot.
17,4,18,x,E,Right.
17,4,18,x,E,Oh.
17,4,18,x,E,"Oh, great."
17,5,1,,D,"Alright, like kind of like the dancing one with the big left leg, triangle right leg."
17,5,2,,D,This is the ladle.
17,5,3,,D,"Um, ostrich."
17,5,4,,D,A house with a chimney on the right.
17,5,4,x,M,"Oh, sorry."
17,5,4,x,M,"Oh, I missed it."
17,5,5,,D,"Um, the person with bent legs facing right, um, holding something."
17,5,6,,D,Three-petal flower.
17,5,7,,D,Two petal flower.
17,5,8,,D,"Um, weird one, two triangles on top, the small ones."
17,5,9,,D,Throwing up arms.
17,5,10,,D,Two heads.
17,5,10,,D,Feet on the left.
17,5,11,,D,"Um, legless horse."
17,5,12,,D,Symmetrical legs.
17,5,13,,D,House with the arrow on the left.
17,5,14,,D,Ice skating one.
17,5,15,,D,Kid riding horse.
17,5,16,,D,Horse pointed up.
17,5,17,,D,Robot.
17,5,18,,D,kneeling with the triangle arms outstretched.
17,5,18,x,E,Alright.
17,5,18,x,E,"Yeah, I'm good."
17,6,1,,D,Robot.
17,6,2,,D,That's a ostrich.
17,6,3,,D,This is the one with the bent knees.
17,6,3,,D,Triangular arms.
17,6,4,,D,This is the house with the chimney on the right.
17,6,5,,D,The two petal flower
17,6,5,,M,Two?
17,6,5,,D,"Two, yes, two."
17,6,6,,D,This is the one with the outstretched arms that are perimetrographs.
17,6,7,,D,This is the two-headed one with the square and the trapezoid.
17,6,8,,D,And this is the legless horse.
17,6,9,,D,And then hand riding on the horse.
17,6,10,,D,"This is the one kneeling with two triangular arms, arms stretched."
17,6,11,,D,This is a horse moving together.
17,6,12,,D,And the house with the arrow to the left.
17,6,13,,D,This is like the ice skater.
17,6,14,,D,"Oh, this is the one with the two small tires that goes on top of it."
17,6,15,,D,"This is the one with the tilted square head and a big left leg and then a small triangle, a right leg."
17,6,16,,D,This is the one with the symmetrical legs.
17,6,17,,D,"on the three pedal pedals, Alex."
17,6,17,x,E,Okay.
17,6,17,x,E,Yep.
17,7,1,,D," Alright, um, bent legs, outstretched, um, triangle arms, right."
17,7,2,,D,Ice skating one.
17,7,3,,D," Um, two small triangle head."
17,7,4,,D,"Um, mountain-like thing, um, curving down to the right, also two small triangles, up head, and square head."
17,7,4,x,M,Ugh.
17,7,4,x,M, Switched it up a bit.
17,7,4,x,M,Yeah.
17,7,5,,D,Robot.
17,7,6,,D,I'm throwing arms up.
17,7,7,,D, A kid on horse.
17,7,8,,D,Ostrich.
17,7,9,,D, Legless horse.
17,7,10,,D,"Um, you called it a cactus before."
17,7,10,x,M,Oh.
17,7,11,,D," Um, two-headed with the legs on the left."
17,7,12,,D,"Um, kind of like someone in, like, a dress with, like, with a shape, like, with a triangle going right and, like,"
17,7,12,,D," Um, another, like, shape going to the left midway through and an upside down triangle, like, on the right."
17,7,13,,D,"Um, person facing left holding, like, upside down top hat out."
17,7,14,,D," Um, the one that's like a sideways C with a triangle on the side."
17,7,15,,D,"Um, axe pointed right."
17,7,16,,D," Um, almost like someone trying to lift something."
17,7,16,,D,"Pointed left, small triangle head."
17,7,16,,M,Uh... Just one small triangle head.
17,7,16,,D,"Yeah, on the top."
17,7,17,,D,Three petal flower.
17,7,18,,D," Um, another, like, kid on a horse, kind of."
17,7,18,,D,Or dog.
17,7,19,,D,"Um, kind of, like, column with tree stump with diamond on the right side."
17,7,19,x,M,Sorry.
17,7,19,,D,"It's kind of, or, like, you called it, like, a toilet with a diamond."
17,7,19,x,M,"Oh, yeah."
17,7,20,,D," Um, like, person sitting, um, with, like, the, like, with the diamond head kind of turned up-ish with, like, legs on the left bent."
17,7,20,,D,"Like, sitting on the ground."
17,7,20,x,M,Okay.
17,7,21,,D,House with the arrow.
17,7,22,,D, Two petal flower.
17,7,23,,D,House with chimney on the right.
17,7,24,,D," Dancing person, big left leg."
17,7,25,,D,"Um, kind of like, horse with nothing on it."
17,7,25,,D,"Uh, a horse."
17,7,25,x,D,"Yeah, like, yeah."
17,7,26,,D," Um, basic, like, really basic body with Diamond 10, though, like, nothing really coming off of it."
17,7,26,x,D,"Um, besides, yeah."
17,7,27,,D,"Like, Upside Down Christmas Tree."
17,7,28,,D, Ladle.
17,7,29,,D,Person with diamond outstretched arms kneeling.
17,7,29,,D,"Or triangle outstretched arms, sorry."
17,7,30,,D," Um, like, diamond head, rectangular body with, like, a dragon cut out on the right."
17,7,30,x,D,"It's just like, yeah."
17,7,31,x,D,"Um, like,"
17,7,31,,D," diamond head, triangle side, like, on the right, um, and then, like, weird shape on the left with, like, a almost detached triangle downwards."
17,7,31,x,M,Can you describe it again?
17,7,31,,D,"Like, yeah, like, uh, on the right side, it's a diamond with, like, a sideways triangle."
17,7,31,,D,"On the left, it's, like, a weird shape with an upside-down triangle kind of balanced on the side."
17,7,31,,M,um still not sure
17,7,31,,D,so that's a diamond head
17,7,31,,D,yeah and then on the right side alongside like balanced on top of a like sideways triangle
17,7,31,,D,and then on the left it has almost like a upside down triangle tail kind of thing
17,7,32,,D," Um, this is the one that you just chose."
17,7,32,x,M,"Oh, okay."
17,7,33,,D,"Um, symmetrical legs, walking, left."
17,7,34,,D," Um, kind of like, two triangle, like, separate triangle arms pointed left."
17,7,34,,D,"One foot, and then almost like a triangle tail."
17,7,34,x,D,"Um, yeah."
17,7,35,,D,"Um, horse."
17,7,36,,D, and kind of like a boat or something with a diamond balanced on top.
17,7,36,x,E, All right.
17,7,36,x,E," Okay, sounds good."
17,7,36,,E,Sounds good.
18,0,1,x,D, Do I start?
18,0,1,,D,"Okay, uh, this looks like a dog, and, um, it has a tail,"
18,0,1,,D,"and it's facing to our left, and,"
18,0,1,,D,"um, all I can really say about it, it has, like, a little jut out in its left leg, from our perspective,"
18,0,1,,D,"and the right leg is just a triangle, if that makes sense."
18,0,1,x,M,Okay.
18,0,1,x,M, I think it does.
18,0,1,x,M,I think I know which one you're talking about.
18,0,1,x,M,"Okay, great."
18,0,1,x,M,Yeah.
18,0,1,x,M,"Okay, yeah."
18,0,2,,D,"Um, this one looks like a person lying down, but kind of also in a sitting up position."
18,0,2,,D,"And they're, um, kind of like they're lying against the wall."
18,0,2,,D," and they have like one foot, or I guess both feet, but they're like parallel, so we can only see one, if that makes sense."
18,0,2,,M,I know which one you're talking about.
18,0,2,,M,"The square head, right?"
18,0,2,x,D,"Yeah, yeah, yeah."
18,0,2,x,D,"Okay, yeah."
18,0,3,,D, This one really just looks like a mess of shapes to me.
18,0,3,,D,It looks a bit like a short and wide dancer dancing.
18,0,3,,D,They have a square head.
18,0,3,,D,"The square is fairly parallel to the ground, if that makes sense."
18,0,3,x,D,Disregard that part.
18,0,3,,D,"Their left hand, from our perspective, is a bit bigger than their right hand."
18,0,3,,M, I think I know which one you're talking about.
18,0,3,x,M,"Okay, great."
18,0,3,x,M,I think.
18,0,3,x,M,"Wow, that's impressive."
18,0,3,x,M,Nice.
18,0,3,x,M,"Yes, okay."
18,0,3,x,M,Great.
18,0,4,,D,"This is also a dancer, but it's the one where they're standing on one leg straight up, and they have both arms kind of extended to the left,"
18,0,4,x,M," I know which one, yeah."
18,0,4,x,M,Yeah.
18,0,4,x,M,"Yeah, okay."
18,0,5,,D,"Okay, this is also kind of a mess of shapes."
18,0,5,,D,"Yeah, this one does not look like a person to me at all."
18,0,5,,D, I might just give some geometric descriptions.
18,0,5,,D,"So in the center, but closer to the top a little bit, but mostly in the center, there's the square."
18,0,5,,D,And the square is in the diamond shape almost entirely.
18,0,5,,D,"And then below the square, there's a triangle that connects to the right corner of the square pretty much only."
18,0,5,,D," And then that triangle, like, extends downward into, like, the main body of the shape, if that makes sense."
18,0,5,,D,"Um, and also on the right of this shape, there's a smaller triangle that's coming off of the main body of the shape that's, like, barely touching the rest of the shape, just by the corner."
18,0,5,,M,I think I know which one you're talking about.
18,0,5,x,M,Okay.
18,0,5,x,M,"Uh, damn, I'm sorry."
18,0,5,x,M,Okay.
18,0,5,x,M," Wait, oh."
18,0,5,x,M,"I, okay."
18,0,5,x,M,I clicked on the wrong one.
18,0,5,x,M,That was my bad.
18,0,5,x,M,"I knew which one it was, though."
