game,grid,target_position,role,message_id_num,message
87.0,2.0,1.0,matcher,8431.0,Got it.
87.0,2.0,2.0,matcher,8431.0,2?
87.0,2.0,2.0,describer,8432.0,"2 is the big square body, with a triangle foot and a triangle arm pointing to the right"
87.0,2.0,2.0,matcher,8433.0,Got it.
87.0,2.0,3.0,matcher,8433.0,3?
87.0,2.0,3.0,describer,8434.0,"3 is the standing up robes one, it was 12th last time"
87.0,2.0,3.0,matcher,8435.0,Got it.
87.0,2.0,4.0,matcher,8435.0,4?
87.0,2.0,4.0,describer,8436.0,4 is triangle fans
87.0,2.0,4.0,matcher,8437.0,Haha perfect.
87.0,2.0,5.0,matcher,8437.0,5?
87.0,2.0,5.0,describer,8438.0,"5 is the dance pose, one leg kicked up, leaning forward to the left"
87.0,2.0,5.0,matcher,8439.0,Two triangle arms mid height right?
87.0,2.0,5.0,describer,8440.0,right
87.0,2.0,5.0,matcher,8441.0,Got it
87.0,2.0,6.0,matcher,8441.0,6?
87.0,2.0,6.0,describer,8442.0,"Six is bent knees praying, without the hood"
87.0,2.0,6.0,matcher,8443.0,Got it
87.0,2.0,7.0,matcher,8443.0,7.0
87.0,2.0,7.0,describer,8444.0,7 is zombie
87.0,2.0,7.0,matcher,8445.0,Got it
87.0,2.0,8.0,matcher,8445.0,8.0
87.0,2.0,8.0,describer,8446.0,"8 is the sitting blob, no arms or legs"
87.0,2.0,8.0,matcher,8447.0,Got it
87.0,2.0,9.0,matcher,8447.0,9.0
87.0,2.0,9.0,describer,8448.0,9 is leaning against the wall with triangles on its head
87.0,2.0,9.0,matcher,8449.0,Got it
87.0,2.0,10.0,matcher,8449.0,10.0
87.0,2.0,10.0,describer,8450.0,10 is ghost with arm up in the air
87.0,2.0,10.0,matcher,8451.0,Sweet.
87.0,2.0,11.0,matcher,8451.0,11?
87.0,2.0,11.0,describer,8452.0,11 is the ponytail one
87.0,2.0,12.0,matcher,8453.0,12 reclining facing left? head down?
87.0,2.0,12.0,describer,8454.0,Yep!
87.0,2.0,chitchat,matcher,8455.0,Ok sweet!
87.0,2.0,chitchat,matcher,8456.0,Nice job!
87.0,2.0,chitchat,matcher,8457.0,See ya in the next one maybe lol
87.0,2.0,chitchat,describer,8458.0,Let's hope! It was much easier this time!
87.0,2.0,chitchat,matcher,8459.0,Oh yeah
87.0,3.0,chitchat,matcher,8460.0,This is Maverick. Are you Ali?
87.0,3.0,chitchat,describer,8461.0,Yes
87.0,3.0,chitchat,matcher,8462.0,Alright lets do this.
87.0,3.0,chitchat,matcher,8463.0,I think its measuring how fast we get round after round.
87.0,3.0,1.0,describer,8464.0,"Okay, one is the flat on the left side, with the triangle foot and hand on the right"
87.0,3.0,1.0,matcher,8465.0,Got it.
87.0,3.0,2.0,matcher,8465.0,2?
87.0,3.0,2.0,describer,8466.0,2 is dancer with the leg kicked up behind it
87.0,3.0,2.0,matcher,8467.0,Got it
87.0,3.0,3.0,matcher,8467.0,3?
87.0,3.0,3.0,describer,8468.0,3 is reclining with the triangle hat
87.0,3.0,3.0,matcher,8469.0,Got it
87.0,3.0,4.0,matcher,8469.0,4.0
87.0,3.0,4.0,describer,8470.0,4 is ghost
87.0,3.0,4.0,matcher,8471.0,Got it
87.0,3.0,5.0,matcher,8471.0,5.0
87.0,3.0,5.0,describer,8472.0,5 is zombie
87.0,3.0,6.0,matcher,8473.0,6?
87.0,3.0,6.0,describer,8474.0,6 is triangle fans
87.0,3.0,7.0,matcher,8475.0,7?
87.0,3.0,7.0,describer,8476.0,7 is reclining facing left
87.0,3.0,8.0,matcher,8477.0,8?
87.0,3.0,8.0,describer,8478.0,8 is hood prayer
87.0,3.0,9.0,matcher,8479.0,9?
87.0,3.0,9.0,describer,8480.0,9 is limbless blob
87.0,3.0,10.0,matcher,8481.0,lol 10
87.0,3.0,10.0,describer,8482.0,10 is standing robes
87.0,3.0,11.0,matcher,8483.0,11.0
87.0,3.0,11.0,describer,8484.0,11 is other praying guy
87.0,3.0,11.0,matcher,8485.0,Knees bent?
87.0,3.0,11.0,describer,8486.0,yes
87.0,3.0,12.0,matcher,8487.0,12 ponytail?
87.0,3.0,12.0,describer,8488.0,yes
87.0,3.0,chitchat,matcher,8489.0,"Alright sweet, see ya next round!"
87.0,3.0,chitchat,describer,8490.0,see ya
87.0,4.0,chitchat,matcher,8491.0,Ali?
87.0,4.0,chitchat,describer,8492.0,Yep!
87.0,4.0,chitchat,matcher,8493.0,Awesome lets go!
87.0,4.0,1.0,describer,8494.0,1 is dancer
87.0,4.0,1.0,matcher,8495.0,"alright, for this round, just keep going lol dont wait for me"
87.0,4.0,2.0,describer,8496.0,"okay, 2 is reclining left"
87.0,4.0,3.0,describer,8497.0,3 is triangle fans
87.0,4.0,4.0,describer,8498.0,4 is sitting without limbs
87.0,4.0,5.0,describer,8499.0,5 is zombie
87.0,4.0,6.0,describer,8500.0,6 is robes
87.0,4.0,7.0,describer,8501.0,"7 is that one I can't name, with the triangle foot and arm"
87.0,4.0,8.0,describer,8502.0,8 is triangle hat
87.0,4.0,9.0,describer,8503.0,9 is ponytail
87.0,4.0,10.0,describer,8504.0,10 is hooded praying
87.0,4.0,11.0,describer,8505.0,11 is ghost
87.0,4.0,12.0,describer,8506.0,12 is kneeling praying
87.0,4.0,chitchat,matcher,8507.0,Perfect. See ya next round. Lets do the same thing.
87.0,4.0,chitchat,describer,8508.0,"Okay, got it!"
87.0,5.0,chitchat,matcher,8509.0,Ali?
87.0,5.0,chitchat,describer,8510.0,yes
87.0,5.0,chitchat,matcher,8511.0,Go!
87.0,5.0,1.0,describer,8512.0,one is hood praying
87.0,5.0,2.0,describer,8513.0,2 is triangle foot/arm
87.0,5.0,3.0,describer,8514.0,3 is ponytail
87.0,5.0,4.0,describer,8515.0,4 limbless blob
87.0,5.0,5.0,describer,8516.0,4 dancer
87.0,5.0,5.0,describer,8517.0,5 dancer
87.0,5.0,5.0,matcher,8518.0,got it
87.0,5.0,6.0,describer,8519.0,6 reclining left
87.0,5.0,7.0,describer,8520.0,7 triangle fans
87.0,5.0,8.0,describer,8521.0,8 triangle hat
87.0,5.0,9.0,describer,8522.0,9 ghost
87.0,5.0,10.0,describer,8523.0,10 robes
87.0,5.0,11.0,describer,8524.0,11 kneeling prayer
87.0,5.0,12.0,describer,8525.0,12 zombie
87.0,5.0,chitchat,matcher,8526.0,Perfect. See ya next round!
87.0,6.0,chitchat,matcher,8527.0,Ali?
87.0,6.0,1.0,describer,8528.0,yes. one is reclining left
87.0,6.0,chitchat,matcher,8529.0,Lets go!
87.0,6.0,2.0,describer,8530.0,2 is robes
87.0,6.0,3.0,describer,8531.0,3 hooded praying
87.0,6.0,4.0,describer,8532.0,4 zombie
87.0,6.0,5.0,describer,8533.0,5 dancer
87.0,6.0,6.0,describer,8534.0,6 triangle fans
87.0,6.0,7.0,describer,8535.0,7 ghost
87.0,6.0,8.0,describer,8536.0,8 triangle foot/arm
87.0,6.0,9.0,describer,8537.0,9 kneeling praying
87.0,6.0,10.0,describer,8538.0,10 ponytail
87.0,6.0,11.0,describer,8539.0,11 triangle hat
87.0,6.0,12.0,describer,8540.0,12 limbless guy
87.0,6.0,chitchat,matcher,8541.0,"Got it, see ya next round!"
87.0,6.0,chitchat,matcher,8542.0,Oh wait
87.0,6.0,chitchat,matcher,8543.0,I think thats the last one right?
87.0,6.0,chitchat,describer,8544.0,"Yeah, I think it was 6 rounds"
87.0,6.0,chitchat,matcher,8545.0,"Ahh alright, well it's been fun!"
87.0,6.0,chitchat,describer,8546.0,"Yes, good job!"
87.0,6.0,chitchat,matcher,8547.0,See ya! :)
87.0,6.0,chitchat,matcher,8548.0,And nice to meet you!
87.0,6.0,chitchat,describer,8549.0,You too! Thanks for playing with me!
87.0,6.0,chitchat,matcher,8550.0,:D
24.0,1.0,chitchat,describer,8551.0,hello
24.0,1.0,chitchat,matcher,8552.0,hi
24.0,1.0,1.0,matcher,8553.0,What image do you have for 1?
24.0,1.0,1.0,describer,8554.0,the first image looks like a person sitting facing to the left.
24.0,1.0,1.0,describer,8555.0,with their legs out in front of them
24.0,1.0,1.0,describer,8556.0,wow this is hard
24.0,1.0,1.0,matcher,8557.0,are the legs bent upward?
24.0,1.0,1.0,describer,8558.0,yes
24.0,1.0,1.0,matcher,8559.0,"okay, got it"
24.0,1.0,2.0,describer,8560.0,"the second looks like a person standing with their head bent backwards, looking up. on leg is up in the air"
24.0,1.0,2.0,matcher,8561.0,"okay, the square is close to the top right corner"
24.0,1.0,2.0,describer,8562.0,yes
24.0,1.0,3.0,describer,8563.0,the third looks like a rabbit kind of
24.0,1.0,3.0,describer,8564.0,sqaure with two triangles coming from it
24.0,1.0,3.0,matcher,8565.0,it looks like it is sitting and facing right?
24.0,1.0,3.0,describer,8566.0,yes
24.0,1.0,3.0,matcher,8567.0,"okay, got it"
24.0,1.0,4.0,describer,8568.0,the fourth imagine looks like someone is standing and facing to the right. it looks like they are bending their knees and offering something to someone or possible carrying a bowl
24.0,1.0,4.0,matcher,8569.0,does it have the parallelogram on the bottom and the triangle on the right side
24.0,1.0,4.0,describer,8570.0,yes
24.0,1.0,4.0,matcher,8571.0,"okay, got it"
24.0,1.0,5.0,describer,8572.0,the 5th imagine is almost looks like the 4th image flipped.
24.0,1.0,5.0,describer,8573.0,except the 'knees' are not bent
24.0,1.0,5.0,matcher,8574.0,got it
24.0,1.0,6.0,describer,8575.0,6th imagine looks like a jagged rectangle with a square on top
24.0,1.0,6.0,matcher,8576.0,looks kind of like a candle with part of the right side missing?
24.0,1.0,6.0,describer,8577.0,yes
24.0,1.0,6.0,matcher,8578.0,okay
24.0,1.0,7.0,describer,8579.0,7th looks like a person lunging with their warms in the air
24.0,1.0,7.0,describer,8580.0,arms*
24.0,1.0,7.0,matcher,8581.0,The body looks like the letter Y?
24.0,1.0,7.0,describer,8582.0,yes
24.0,1.0,7.0,matcher,8583.0,okay
24.0,1.0,7.0,matcher,8584.0,only a few more to go
24.0,1.0,8.0,describer,8585.0,8th image looks like a girl sitting
24.0,1.0,8.0,describer,8586.0,there is a triangle coming from the square that looks like a ponytail.
24.0,1.0,8.0,matcher,8587.0,got it
24.0,1.0,8.0,describer,8588.0,its facing to the right
24.0,1.0,9.0,describer,8589.0,9 looks like a person balancing on 1 leg
24.0,1.0,9.0,matcher,8590.0,"okay, you're doing great!"
24.0,1.0,10.0,describer,8591.0,10 looks like 2 diamonds stacked on top of each other
24.0,1.0,10.0,matcher,8592.0,okay
24.0,1.0,11.0,describer,8593.0,11 the square is almost not touching the rest of the figure
24.0,1.0,12.0,describer,8594.0,and 12 looks almost like an 'i'
24.0,1.0,10.0,matcher,8595.0,"Hmm, I had that for 10"
24.0,1.0,10.0,matcher,8596.0,10 looks like a person on their knees facing right with a triangle pointing to the right?
24.0,1.0,10.0,describer,8597.0,ues
24.0,1.0,10.0,describer,8598.0,yes
24.0,1.0,11.0,matcher,8599.0,11 looks like a shoe on the bottom?
24.0,1.0,11.0,describer,8600.0,ues
24.0,1.0,11.0,describer,8601.0,yes
24.0,1.0,11.0,matcher,8602.0,"okay, think I have it now"
24.0,1.0,chitchat,matcher,8603.0,good job! I guess we submit now?
24.0,1.0,chitchat,describer,8604.0,yes
24.0,1.0,chitchat,describer,8605.0,good job
24.0,1.0,chitchat,matcher,8606.0,thanks
24.0,2.0,1.0,describer,8607.0,1 looks like the bunny
24.0,2.0,1.0,matcher,8608.0,"woohoo, 12 correct! got number 1"
24.0,2.0,2.0,describer,8609.0,2 is the person holding or offering something with their knees bent
24.0,2.0,2.0,describer,8610.0,facing to the right
24.0,2.0,2.0,matcher,8611.0,okay
24.0,2.0,3.0,describer,8612.0,3 is person with their head bent backwards with one leg in the air
24.0,2.0,chitchat,matcher,8613.0,this is easier this time
24.0,2.0,chitchat,describer,8614.0,way easier!
24.0,2.0,4.0,describer,8615.0,4 is the 'i'
24.0,2.0,4.0,matcher,8616.0,good
24.0,2.0,5.0,describer,8617.0,5 is the one that is almost opposite to 2
24.0,2.0,5.0,matcher,8618.0,ok
24.0,2.0,6.0,describer,8619.0,6 is the person balancing on one leg
24.0,2.0,6.0,matcher,8620.0,ok
24.0,2.0,7.0,describer,8621.0,7 is the 2 diamonds stacked on each other
24.0,2.0,7.0,matcher,8622.0,ok
24.0,2.0,8.0,describer,8623.0,"8 is ther person sitting with their knees bent, facing to the right"
24.0,2.0,8.0,describer,8624.0,i mean to the left
24.0,2.0,8.0,describer,8625.0,sorry
24.0,2.0,8.0,matcher,8626.0,"I was like, what?"
24.0,2.0,8.0,describer,8627.0,lol
24.0,2.0,8.0,matcher,8628.0,ok
24.0,2.0,9.0,describer,8629.0,9 is the one where the bottom looks like a shoe
24.0,2.0,9.0,matcher,8630.0,already had it in 9
24.0,2.0,9.0,describer,8631.0,ok
24.0,2.0,10.0,describer,8632.0,10 is the almost candle
24.0,2.0,10.0,matcher,8633.0,ok
24.0,2.0,11.0,describer,8634.0,11 is the girl with the ponytail
24.0,2.0,12.0,describer,8635.0,and 12 is the person lunging
24.0,2.0,12.0,matcher,8636.0,The Y person?
24.0,2.0,12.0,describer,8637.0,yes
24.0,2.0,chitchat,matcher,8638.0,"okay, all done"
24.0,2.0,chitchat,describer,8639.0,awesome!
24.0,3.0,chitchat,describer,8640.0,12 again!
24.0,3.0,chitchat,matcher,8641.0,woohoo!
24.0,3.0,chitchat,describer,8642.0,good job
24.0,3.0,1.0,describer,8643.0,1 is the candle
24.0,3.0,1.0,matcher,8644.0,ok
24.0,3.0,2.0,describer,8645.0,2 is the bunny
24.0,3.0,2.0,matcher,8646.0,ok
24.0,3.0,3.0,describer,8647.0,3 the the person balancing on one leg
24.0,3.0,3.0,matcher,8648.0,I like that one
24.0,3.0,4.0,describer,8649.0,"4 is the person holding something with their knees bent, facing to the right"
24.0,3.0,4.0,matcher,8650.0,ok
24.0,3.0,5.0,describer,8651.0,5 is the stacked diamonds
24.0,3.0,5.0,matcher,8652.0,ok
24.0,3.0,6.0,describer,8653.0,6 is the Y person
24.0,3.0,6.0,matcher,8654.0,ok
24.0,3.0,7.0,describer,8655.0,7 is the person with their head tilted backwards with one leg up
24.0,3.0,7.0,matcher,8656.0,ok
24.0,3.0,8.0,describer,8657.0,8 is 'i'
24.0,3.0,9.0,describer,8658.0,9 is the girl with the ponytail
24.0,3.0,9.0,matcher,8659.0,ok
24.0,3.0,10.0,describer,8660.0,10 is the person sitting with knees bent facing the left
24.0,3.0,10.0,matcher,8661.0,ok
24.0,3.0,11.0,describer,8662.0,11 is the one almost opposite of 4
24.0,3.0,12.0,describer,8663.0,12 is the one with the shoe at the bottom
24.0,3.0,12.0,matcher,8664.0,"okay, all done"
24.0,3.0,chitchat,matcher,8665.0,Thanks!
24.0,3.0,chitchat,describer,8666.0,thank you
24.0,4.0,chitchat,describer,8667.0,:)
24.0,4.0,chitchat,matcher,8668.0,"oh, I was thinking there were only three rounds"
24.0,4.0,chitchat,describer,8669.0,there are 6
24.0,4.0,chitchat,matcher,8670.0,oops
24.0,4.0,1.0,describer,8671.0,1 is the person sitting with their knees bent
24.0,4.0,2.0,describer,8672.0,2 is the girl
24.0,4.0,2.0,matcher,8673.0,ok
24.0,4.0,3.0,describer,8674.0,3 is the person balancing on one leg
24.0,4.0,4.0,describer,8675.0,4 is the person with their head tilted back standing on one leg
24.0,4.0,5.0,describer,8676.0,5 is the bunny
24.0,4.0,5.0,matcher,8677.0,ok
24.0,4.0,6.0,describer,8678.0,6 is the person holding something with their knees bent
24.0,4.0,7.0,describer,8679.0,7 is the shoe
24.0,4.0,8.0,describer,8680.0,8 is the 'i'
24.0,4.0,9.0,describer,8681.0,9 is almost opposite of 6
24.0,4.0,10.0,describer,8682.0,10 is the stacked diamonds
24.0,4.0,11.0,describer,8683.0,11 is the Y person
24.0,4.0,12.0,describer,8684.0,and 12 is the candle
24.0,4.0,chitchat,describer,8685.0,did i go to fast?
24.0,4.0,chitchat,matcher,8686.0,"no, all done"
24.0,5.0,1.0,describer,8687.0,1 is the shoe
24.0,5.0,2.0,describer,8688.0,2 the opposite person. the one that looks like they are holding something but with their legs not bent
24.0,5.0,3.0,describer,8689.0,3 is the person standing on one leg
24.0,5.0,chitchat,matcher,8690.0,I was wondering when we'd get that one first
24.0,5.0,chitchat,describer,8691.0,me too!!
24.0,5.0,4.0,describer,8692.0,4 is the bunny
24.0,5.0,5.0,describer,8693.0,5 is the 'i'
24.0,5.0,6.0,describer,8694.0,"6 is opposite of 2, person with knees bent"
24.0,5.0,7.0,describer,8695.0,7 is the stacked diamonds
24.0,5.0,8.0,describer,8696.0,8 is the girl
24.0,5.0,9.0,describer,8697.0,9 is the candle
24.0,5.0,10.0,describer,8698.0,10 is the person sitting with their knees bent
24.0,5.0,11.0,describer,8699.0,11 is Y
24.0,5.0,12.0,describer,8700.0,12 is person with their head tilted back
24.0,5.0,chitchat,matcher,8701.0,all done
24.0,6.0,chitchat,describer,8702.0,were getting good at this! lol
24.0,6.0,1.0,describer,8703.0,ok 1 is stacked diamonds
24.0,6.0,2.0,describer,8704.0,2 is girl with ponytail
24.0,6.0,3.0,describer,8705.0,3 is 'i'
24.0,6.0,4.0,describer,8706.0,4 is the shoe
24.0,6.0,5.0,describer,8707.0,5 is the person with their head tilted back
24.0,6.0,6.0,describer,8708.0,6 is the person balancing on one leg
24.0,6.0,7.0,describer,8709.0,7 is the bunny
24.0,6.0,8.0,describer,8710.0,8 is the person sitting with knees bent
24.0,6.0,9.0,describer,8711.0,9 is the person holding something with knees bent
24.0,6.0,10.0,describer,8712.0,10 is the candle
24.0,6.0,11.0,describer,8713.0,11 is opposite of 9
24.0,6.0,12.0,describer,8714.0,12 is the Y
24.0,6.0,chitchat,matcher,8715.0,"okay, all gone, great job!"
24.0,6.0,chitchat,matcher,8716.0,done
24.0,6.0,chitchat,describer,8717.0,awesome! good job!
17.0,1.0,chitchat,describer,8718.0,hello
17.0,1.0,chitchat,matcher,8719.0,hi
17.0,1.0,1.0,matcher,8720.0,first image is a whats up character?
17.0,1.0,1.0,matcher,8721.0,whats on your first image?
17.0,1.0,1.0,describer,8722.0,it looks like a rabbit looking down
17.0,1.0,1.0,matcher,8723.0,lol idk which one that is
17.0,1.0,2.0,matcher,8724.0,try #2
17.0,1.0,1.0,matcher,8725.0,oh ok got it for #1
17.0,1.0,2.0,describer,8726.0,#2 looks like someone trying to give a hug
17.0,1.0,2.0,describer,8727.0,both arms are in the air
17.0,1.0,2.0,matcher,8728.0,are they on one foot?
17.0,1.0,2.0,describer,8729.0,no
17.0,1.0,2.0,describer,8730.0,it has no feet
17.0,1.0,2.0,matcher,8731.0,ok
17.0,1.0,3.0,matcher,8732.0,#3
17.0,1.0,6.0,describer,8733.0,the one on one leg is my #6
17.0,1.0,4.0,matcher,8734.0,how about the one with someone like they are sitting against a wall?
17.0,1.0,4.0,describer,8735.0,#4
17.0,1.0,6.0,matcher,8736.0,ok #6 got it
17.0,1.0,5.0,matcher,8737.0,how about one that looks like a dancer on its knee?
17.0,1.0,5.0,matcher,8738.0,arms up with wrists bent sort of?
17.0,1.0,5.0,matcher,8739.0,square head titled back?
17.0,1.0,5.0,describer,8740.0,#5
17.0,1.0,5.0,matcher,8741.0,are the arms like a triangle on the right of the face?
17.0,1.0,3.0,describer,8742.0,Are you missing #3?
17.0,1.0,3.0,describer,8743.0,yes
17.0,1.0,3.0,matcher,8744.0,ok so yes go ahead with #3
17.0,1.0,3.0,describer,8745.0,#3 looks like someone kneeling with a bowl. They have a diamond shaped head
17.0,1.0,3.0,matcher,8746.0,it looks like hands are stretched out forth?
17.0,1.0,3.0,matcher,8747.0,like sort of beggin?
17.0,1.0,3.0,describer,8748.0,"no that would peobably be #7, or #8."
17.0,1.0,3.0,matcher,8749.0,oh no its not the one that looks like there's shoes in the back?
17.0,1.0,3.0,describer,8750.0,probably*
17.0,1.0,3.0,matcher,8751.0,for #3 the arms are left?
17.0,1.0,3.0,describer,8752.0,"yes, it has shoes...lol"
17.0,1.0,3.0,matcher,8753.0,arms left or right for #3?
17.0,1.0,3.0,describer,8754.0,right
17.0,1.0,7.0,matcher,8755.0,u see the one thats similar with arms left?
17.0,1.0,7.0,matcher,8756.0,what # is that
17.0,1.0,7.0,matcher,8757.0,?
17.0,1.0,7.0,describer,8758.0,#7
17.0,1.0,7.0,matcher,8759.0,ok
17.0,1.0,8.0,matcher,8760.0,so we r on #8
17.0,1.0,8.0,describer,8761.0,wait...
17.0,1.0,8.0,matcher,8762.0,ok
17.0,1.0,3.0,describer,8763.0,"#3 is also begging, but it looks like it is wearing a dress"
17.0,1.0,3.0,matcher,8764.0,but in a kneeling position
17.0,1.0,3.0,matcher,8765.0,?
17.0,1.0,3.0,describer,8766.0,maybe sitting on their butt
17.0,1.0,3.0,matcher,8767.0,does it have a triangle sticking out from the diamond head?
17.0,1.0,3.0,describer,8768.0,yes
17.0,1.0,3.0,matcher,8769.0,"so #3 i have a female like hands out, diamond head, triangle starts by the neck?"
17.0,1.0,3.0,matcher,8770.0,arms left?
17.0,1.0,3.0,matcher,8771.0,lol should we skip 3 for now?
17.0,1.0,3.0,describer,8772.0,lol yes
17.0,1.0,3.0,matcher,8773.0,ok
17.0,1.0,9.0,matcher,8774.0,how about the one with one leg up?
17.0,1.0,9.0,describer,8775.0,#9 looks like a zombie
17.0,1.0,9.0,matcher,8776.0,look like they have a flag behind them?
17.0,1.0,9.0,matcher,8777.0,make that #9?
17.0,1.0,9.0,describer,8778.0,looking backwards
17.0,1.0,9.0,describer,8779.0,or it could nbe a flag
17.0,1.0,9.0,matcher,8780.0,yikes idk which one that is
17.0,1.0,9.0,describer,8781.0,be*
17.0,1.0,6.0,matcher,8782.0,its one we didnt do with a leg like it wants to kick someone lol
17.0,1.0,6.0,describer,8783.0,hmm...
17.0,1.0,6.0,describer,8784.0,#6 looks like it is going to kick
17.0,1.0,6.0,matcher,8785.0,oh #6 has a right angle leg
17.0,1.0,6.0,matcher,8786.0,?
17.0,1.0,6.0,describer,8787.0,yes
17.0,1.0,6.0,matcher,8788.0,ok so we r sure about #6 then
17.0,1.0,6.0,describer,8789.0,yes
17.0,1.0,9.0,matcher,8790.0,so the other kicker is #9?
17.0,1.0,9.0,matcher,8791.0,lol
17.0,1.0,9.0,describer,8792.0,yes
17.0,1.0,9.0,matcher,8793.0,ok
17.0,1.0,7.0,matcher,8794.0,where is the one that look like it has zig zag legs?
17.0,1.0,7.0,describer,8795.0,#7
17.0,1.0,7.0,matcher,8796.0,like a forward arrow
17.0,1.0,9.0,matcher,8797.0,"how about one that looks like it is a flag hanging from someone's house...its pointing to the right, diamond head"
17.0,1.0,9.0,describer,8798.0,I suppose #9
17.0,1.0,9.0,matcher,8799.0,it just looks like a squarish body
17.0,1.0,9.0,matcher,8800.0,with a short arm pointing to your right?
17.0,1.0,9.0,matcher,8801.0,#9?
17.0,1.0,12.0,describer,8802.0,Short arm is #12
17.0,1.0,12.0,describer,8803.0,lol
17.0,1.0,11.0,matcher,8804.0,there's another one similar with a diamond head that looks attached to a chair
17.0,1.0,11.0,matcher,8805.0,ok got it
17.0,1.0,11.0,describer,8806.0,and #11 has no arms
17.0,1.0,11.0,matcher,8807.0,ok perfect
17.0,1.0,9.0,matcher,8808.0,so did u find that one that look like he has a flag? is that #10
17.0,1.0,9.0,matcher,8809.0,it looks like a trapezoid head looking at the ground?
17.0,1.0,9.0,describer,8810.0,Is the flag on the right of a shoe shape?
17.0,1.0,9.0,describer,8811.0,yes!
17.0,1.0,9.0,describer,8812.0,*9
17.0,1.0,9.0,matcher,8813.0,ok where is that one
17.0,1.0,9.0,matcher,8814.0,ok cool
17.0,1.0,7.0,matcher,8815.0,so #8 i have someone that look like #8
17.0,1.0,7.0,matcher,8816.0,but like they have feet behind them
17.0,1.0,7.0,matcher,8817.0,kneeling....begging
17.0,1.0,7.0,matcher,8818.0,typo...look like #7
17.0,1.0,7.0,describer,8819.0,"yes, 7 has the arrow (to the right) kneel"
17.0,1.0,7.0,matcher,8820.0,7 is zig zag feet right
17.0,1.0,7.0,describer,8821.0,yes
17.0,1.0,8.0,matcher,8822.0,ok and 8 is similar lets say they have a cloak type thing on shoulders?
17.0,1.0,8.0,describer,8823.0,yes
17.0,1.0,8.0,matcher,8824.0,ok
17.0,1.0,10.0,matcher,8825.0,so whats 10?
17.0,1.0,10.0,matcher,8826.0,10 i have someone who look like a priest picking up offering
17.0,1.0,10.0,matcher,8827.0,lol
17.0,1.0,10.0,describer,8828.0,lol exactly
17.0,1.0,10.0,matcher,8829.0,holding out on the left
17.0,1.0,10.0,matcher,8830.0,ok
17.0,1.0,chitchat,matcher,8831.0,so let me recap to u what i have
17.0,1.0,chitchat,describer,8832.0,kk
17.0,1.0,1.0,matcher,8833.0,#1 rabbit ears looks sad
17.0,1.0,1.0,describer,8834.0,yes
17.0,1.0,2.0,matcher,8835.0,#2 2 wide arms out like a sidewalk shadow
17.0,1.0,2.0,matcher,8836.0,no feet
17.0,1.0,2.0,describer,8837.0,yes
17.0,1.0,8.0,matcher,8838.0,#3 someone with a big butt lol hands out triangle from neck
17.0,1.0,8.0,describer,8839.0,lol thats #8
17.0,1.0,3.0,matcher,8840.0,lol wait so which way is the hands?
17.0,1.0,3.0,matcher,8841.0,to ur left or right?
17.0,1.0,3.0,describer,8842.0,left
17.0,1.0,3.0,matcher,8843.0,ok so let me switch
17.0,1.0,3.0,matcher,8844.0,ok so #3 is the person with a cloak on the neck like?
17.0,1.0,3.0,matcher,8845.0,arms right
17.0,1.0,3.0,matcher,8846.0,kneeling
17.0,1.0,3.0,describer,8847.0,yes
17.0,1.0,3.0,matcher,8848.0,feet behind them
17.0,1.0,3.0,matcher,8849.0,correct?
17.0,1.0,3.0,describer,8850.0,yes
17.0,1.0,4.0,matcher,8851.0,"#4 someone against a wall, knees bent u, face looking down"
17.0,1.0,4.0,describer,8852.0,yes
17.0,1.0,5.0,matcher,8853.0,"#5 looks like someone doing an intricate dance, like a female with a long dress trail"
17.0,1.0,5.0,describer,8854.0,yes
17.0,1.0,6.0,matcher,8855.0,#6 looks like a guy trying to catch #5 lol
17.0,1.0,6.0,matcher,8856.0,legs at a right angle
17.0,1.0,6.0,describer,8857.0,lol yup
17.0,1.0,7.0,matcher,8858.0,#7 is our zig zag leg friend
17.0,1.0,7.0,describer,8859.0,indeed
17.0,1.0,8.0,matcher,8860.0,#8 is the big butt one with arms left
17.0,1.0,8.0,matcher,8861.0,#8 is the flag carrier
17.0,1.0,9.0,matcher,8862.0,#9
17.0,1.0,9.0,matcher,8863.0,sorry
17.0,1.0,9.0,describer,8864.0,lol yes to both
17.0,1.0,10.0,matcher,8865.0,#10 is the priest that look like he's holding a magician hat?
17.0,1.0,10.0,describer,8866.0,yes
17.0,1.0,11.0,matcher,8867.0,#11 is armless and feetless with a bigger diamond head
17.0,1.0,12.0,matcher,8867.0,than #12
17.0,1.0,12.0,describer,8868.0,yes
17.0,1.0,chitchat,matcher,8869.0,ok so we are all good.
17.0,1.0,chitchat,matcher,8870.0,this game was fun!! nice working with you!
17.0,1.0,chitchat,describer,8871.0,lol you too!
17.0,1.0,chitchat,matcher,8872.0,ok so i will submit the board now
17.0,1.0,chitchat,describer,8873.0,kk
17.0,2.0,chitchat,matcher,8874.0,hii
17.0,2.0,chitchat,describer,8875.0,hello
17.0,2.0,chitchat,matcher,8876.0,round 2
17.0,2.0,chitchat,describer,8877.0,brb for a quick second
17.0,2.0,chitchat,matcher,8878.0,ok
17.0,2.0,chitchat,matcher,8879.0,"i will brb, bathroom break quickly"
17.0,2.0,chitchat,describer,8880.0,ok im back
17.0,2.0,chitchat,matcher,8881.0,im back too sorry
17.0,2.0,chitchat,describer,8882.0,np
