game,grid,targetPosition_w,role,message_id_num,message_part_no,message
7,1,4.0,describer,1229,NA,Boh ich habe Probleme mit links und rechts  also von rechts unten nach links ja genau
7,1,4.0,matcher,1230,NA,mhm und hat er hat keine Arme nur so viel grosse Schultern
7,1,4,describer,1231,1,Ja genau und unten sieht man wie so kleine Füsse so so dreieckige also Füsse
7,1,4,matcher,1231,2,o.k. ja
7,1,4,describer,1231,3,Hast du?
7,1,4,matcher,1231,4,Ja
7,1,5,describer,1231,5,Die 5 Karte ist eine Figur in einer Betstellung. würde ich sagen
7,1,5,matcher,1231,6,Ja
7,1,6,describer,1231,7,Ja? Dann die 6 Karte ist ähm sieht man auch von vorne
7,1,6,matcher,1231,8,Mhm
7,1,6,describer,1231,9,Hat ähm wie so die Arme nach oben und ähm
7,1,6,matcher,1231,10,So wie ein Vogel?
7,1,6,describer,1231,11,Wie ein Vogel?
7,1,6,matcher,1231,12,Also ist der Kopf nach nach rechts geneigt oder ist er oben?
7,1,6,describer,1231,13,Der Kopf ist nach vorne. Ganz gerade nach vorne
7,1,6,matcher,1231,14,o.k. hat er die Beine gespreizt oder hat er nur so Füsse
7,1,6,describer,1231,15,Ähm man kann die Füsse und die Beine nicht sehen es sieht aus als ob er irgendwie so ein Gewand an hätte und unten fehlt so ein kleiner Zipfel
7,1,6,matcher,1231,16,A Also er ist ganz gerade
7,1,6,describer,1231,17,Mhm
7,1,6,matcher,1231,18,Und die Arme macht er hoch
7,1,6,describer,1231,19,Mhm
7,1,6,matcher,1231,20,o.k.
7,1,7,describer,1231,21,o.k. Dann die 7 Karte sieht man glaube ich die Figur sieht man von der Seite es sieht so aus wie eine Person die die da steht und sich so nach hinten lehnt WIE so eine ähm so ein Tangotänzer. Also die Frau die sich dann so als bei so einer Drehung oder so nach hinten neigt
7,1,7,matcher,1231,22,Sind die Beine gespreizt oder offen äh oder geschlossen? Mehr oder weniger
7,1,7,describer,1231,23,ähm also das eine Bein steht so ein bisschen nach hinten
7,1,7,matcher,1231,24,Mhm aber es ist keine grosse Spannbreite zwischen den Beinen
7,1,7,describer,1231,25,Nein nic- nicht gross
7,1,7,matcher,1231,26,Und die Hände sind nach oben
7,1,7,describer,1231,27,Ja genau
7,1,8,matcher,1231,28,o.k. und das letzte ist das mit den gespreizten Beinen
7,1,8,describer,1231,29,Jjjjjj also arg gespreizte Beine
7,1,8,matcher,1231,30,Ja
7,1,8,describer,1231,31,Eigentlich ganz über die die Beine am weitesten gespreizt
7,1,8,matcher,1231,32,o.k. Fertig
7,2,1.0,describer,1232,NA,Also ähm beim ersten da haben wir ähm der schaut so nach rechts vorne hat Arme nach hinten äh fast wie ein Vogel. in die Höhe gestreckt
7,2,1.0,matcher,1233,NA,Der Vogel hatten wir vorhin schon mal
7,2,1.0,describer,1234,NA,Ja
7,2,1.0,matcher,1235,NA,Also du sagst der schaut nach rechts vorne
7,2,1.0,describer,1236,NA,Ja. also horizontal
7,2,1.0,matcher,1237,NA,mhmmm
7,2,1.0,describer,1238,NA,Und der hat Füsse aber keine Beine
7,2,1.0,matcher,1239,NA,Mhm
7,2,1.0,describer,1240,NA,Und ja die Arme sehen aus wie ein Flügel finde ich
7,2,1.0,matcher,1241,NA,Mhmmm. Er steht gerade
7,2,1.0,describer,1242,NA,n- ja so ein bisschen nach rechts oben geneigt
7,2,1.0,matcher,1243,NA,Nach rechts oben geneigt
7,2,1.0,describer,1244,NA,Also der Körper ist äh schief links unten nach rechts oben
7,2,1.0,matcher,1245,NA,mhm links unten nach rechts oben
7,2,1.0,describer,1246,NA,Mhm
7,2,1.0,matcher,1247,NA,Links unten nach rechts oben
7,2,1.0,describer,1248,NA,Und der Kopf ähm das Quadrat ist auf die Spitze gestellt
7,2,2.0,matcher,1249,NA,Mhm!  mach mal die 2
7,2,2,describer,1250,1,Ähm das ist ähm bisschen wie ein Tanzbär der hat die Beine arg gespreizt
7,2,2,matcher,1250,2,Mhm
7,2,2,describer,1250,3,Das war das letzte von vorhin
7,2,2,matcher,1250,4,Mhm. O.k. gut ja
7,2,3,describer,1250,5,Der 3 das ist der der gerade steht die Arme in in die der steht gerade
7,2,3,matcher,1250,6,Mhm
7,2,3,describer,1250,7,Unten fehlt ein Zipfel
7,2,3,matcher,1250,8,Mhm ah ja gut ja
7,2,4,describer,1250,9,Betstellung
7,2,4,matcher,1250,10,Ja
7,2,5,describer,1250,11,5 der bückt sich da ähm
7,2,5,matcher,1250,12,Hat die Arme nach unten hängen
7,2,5,describer,1250,13,ja
7,2,5,matcher,1250,14,o.k.
7,2,6,describer,1250,15,Das 6 ist der der mit dem Kelch
7,2,6,matcher,1250,16,Mmhm ja.
7,2,7,describer,1250,17,Das 7 ist ähm von rechts äh der hat den Körper von rechts unten nach links oben
7,2,7,matcher,1250,18,Mhm
7,2,7,describer,1250,19,Ähm Schultern angedeutet
7,2,7,matcher,1250,20,Mhm
7,2,8,describer,1250,21,8 der ist die Bauchlandung
7,2,8,matcher,1250,22,o.k. gut
7,3,1.0,describer,1251,NA,O.k. die 1 Karte ist  Figur in der Betstellung
7,3,1.0,matcher,1252,NA,Ja
7,3,2.0,describer,1253,NA,Die 2 Karte ist ähm das Männchen das die Arme nach oben streckt  bei dem Rock oder dem Kleid fehlt unten so ein Zipfel
7,3,2.0,matcher,1254,NA,Ja
7,3,3.0,describer,1255,NA,Die 3 Karte ist die Figur die die Beine ganz weit weg streckt
7,3,3.0,matcher,1256,NA,ja
7,3,4.0,describer,1257,NA,Ähm die 4 Figur die ich vorher gemeint habe die aussehen würde wie so eine Tangotanz Figur also geht von von links unten nach rechts oben. Steht so schräg
7,3,4.0,matcher,1258,NA,mmh ist das das was wir vorhin als erstes hatten was wir nicht raus gefunden haben
7,3,4.0,describer,1259,NA,da bin ich mir nicht so ganz sicher ob ich da richtig gelegt habe
7,3,4.0,matcher,1260,NA,ähm der hat die ähm links unten na na na na der Kopf ist ähm das Viereck ist auf die Spitze gestellt ?
7,3,4.0,describer,1261,NA,Ja genau
7,3,4.0,matcher,1262,NA,Und die Arme in die in die Höhe?
7,3,4.0,describer,1263,NA,Ja genau
7,3,4.0,matcher,1264,NA,So wie ein Vogel?
7,3,4.0,describer,1265,NA,Ja mh o.k.
7,3,4,matcher,1266,1,o.k.
7,3,5,describer,1266,2,o.k. die 5 Karte ist die Person die gebückt da steht und die Arme nach unten hängen hat
7,3,5,matcher,1266,3,Ja
7,3,6,describer,1266,4,Die 6 Person ist die Figur mit dem Kelch
7,3,6,matcher,1266,5,Ja
7,3,7,describer,1266,6,Die 7 ist die Person mit der Bauchlandung
7,3,7,matcher,1266,7,Ja
7,3,8,describer,1266,8,Und die 8 ist die Figur die so von rechts unten nach links oben da steht und die Schultern so angedeutet sind
7,3,8,matcher,1266,9,Ja stopp
7,4,1.0,describer,1267,NA,Also 1 ist Kelchmensch
7,4,1.0,matcher,1268,NA,jjja.
7,4,2.0,describer,1269,NA,2 ist der Mensch mit den gespreizten Beinen
7,4,2.0,matcher,1270,NA,Mit den arg auseinander gespreizten Beinen?
7,4,2.0,describer,1271,NA,Ja
7,4,2.0,matcher,1272,NA,Ja
7,4,3.0,describer,1273,NA,3 ist der ähm gerade stehende mh mit den Armen in die Höhe und dem abgeschnittenen Zipfelchen am Kleid
7,4,3.0,matcher,1274,NA,Ja
7,4,4.0,describer,1275,NA,4 ist Betstellung
7,4,4.0,matcher,1276,NA,Mmh ja
7,4,5.0,describer,1277,NA,5 ist Bauchlandung
7,4,5.0,matcher,1278,NA,Jja
7,4,6.0,describer,1279,NA,6 ist der Gebückte. Der die Arme nach unten hängen lässt
7,4,6.0,matcher,1280,NA,Ja
7,4,7.0,describer,1281,NA,7 ist ähm von rechts unten nach links oben mit den Schultern angedeutet
7,4,7,matcher,1282,1,Ja
7,4,8,describer,1282,2,Und das 8 ist da der Vogel
7,4,8,matcher,1282,3,o.k. gut
7,5,1.0,describer,1283,NA,Die 1 Figur ist die in der Betstellung
7,5,1.0,matcher,1284,NA,Ja
7,5,2.0,describer,1285,NA,Die 2 ist die mit dem Kelch in der Hand
7,5,2.0,matcher,1286,NA,Ja
7,5,3.0,describer,1287,NA,Die 3 ist die Bauchlandung
7,5,3.0,matcher,1288,NA,Ja
7,5,4.0,describer,1289,NA,Die 4 ist die Person die gebückt da steht und die Arme nach unten hängen lässt
7,5,4.0,matcher,1290,NA,Mh Ja
7,5,5.0,describer,1291,NA,Die 5 ist die mit den Beinen arg gespreizt
7,5,5.0,matcher,1292,NA,jaha
7,5,6.0,describer,1293,NA,Die 6 ist dein Vogel
7,5,7.0,describer,1294,NA,die 7 ist die Person die von rechts unten nach links oben geht und die Schultern so angedeutet sind
7,5,7.0,matcher,1295,NA,Ja
7,5,8.0,describer,1296,NA,Die 8 ist die Person die die Arme nach oben hält und vom Rock ein Zipfel fehlt
7,5,8.0,matcher,1297,NA,o.k.
7,6,1.0,describer,1298,NA,Also 1 ist der Gebückte
7,6,1.0,matcher,1299,NA,Mit den Armen nach unten ?
7,6,2.0,describer,1300,NA,Ja . 2 ist die arg gespreizte Beinstellung
7,6,2.0,matcher,1301,NA,Ja
7,6,3.0,describer,1302,NA,3 ist von rechts oben nach links äh Quatsch rechts unten nach links oben mit den angedeuteten Schultern
7,6,3.0,matcher,1303,NA,o.k.
7,6,4.0,describer,1304,NA,4 Kelch
7,6,4.0,matcher,1305,NA,Ja
7,6,5.0,describer,1306,NA,5 Vogel
7,6,5.0,matcher,1307,NA,Ja
7,6,6.0,describer,1308,NA,6 ähm gerade mit fehlendem Zipfel im Kleid
7,6,6.0,matcher,1309,NA,Ja
7,6,7.0,describer,1310,NA,7 Betstellung
7,6,7.0,matcher,1311,NA,Ja
7,6,8.0,describer,1312,NA,8 Bauchlandung 110  M o.k.
7,7,1.0,describer,1313,NA,Die erste Figur ist eine Figur die die Arme gespr- also von sich hält vom Körper aber die Beine sind gerade. Also man sieht aus wie ein Kleid
7,7,1.0,matcher,1314,NA,Ja so wie ein Priester ein bisschen
7,7,1.0,describer,1315,NA,Ja genau. wie einer der ein Segen gibt so etwas
7,7,1.0,matcher,1316,NA,Ja genau
7,7,2.0,describer,1317,NA,Die 2 Figur ist eigentlich auch so eine Figur die ähm sieht aus wie wenn sie beten würde aber vorne so ein Kelch hat
7,7,2.0,matcher,1318,NA,Ja
7,7,3.0,describer,1319,NA,Die 3 Figur ist auch wieder so eine gebückte Figur
7,7,3.0,matcher,1320,NA,nja
7,7,4.0,describer,1321,NA,Die 4 Figur sieht aus ähm mh wie so eine Tanzfigur man sieht sie eigentlich von der Seite das eine Bein ist ein bis- steht ein bisschen in die Höhe
7,7,4.0,matcher,1322,NA,So wie ein Fussballer?
7,7,4,describer,1323,1,JA genau.
7,7,5,describer,1323,2,Gut die 5 Figur ist jemand der sitzt
7,7,5.0,matcher,1324,NA,Und ähm äh einen krummen Rücken macht?
7,7,5.0,describer,1325,NA,Jja und die Beine so angewinkelt
7,7,5.0,matcher,1326,NA,Ja
7,7,6.0,describer,1327,NA,Die 6 Figur sieht aus wie so eine Figur aus dem Leistungs- ja aus dem aus dem ja Turnen streckt so ein Bein nach hinten
7,7,6.0,matcher,1328,NA,So so ein ein Sprinter ?
7,7,6.0,describer,1329,NA,Nein also die die Arme sind nach vorne gestreckt das eine Bein steht auf dem Boden und das andere steht so waagerecht weg nach hinten
7,7,6.0,matcher,1330,NA,hm
7,7,7.0,describer,1331,NA,hm machen wir mal weiter ähm die die 7 Karte ist eine Figur die liegt auf dem Boden
7,7,7.0,matcher,1332,NA,So am schwimmt ein bisschen? Ist eigentlich noch horizontal? angewinkelt?
7,7,7.0,describer,1333,NA,hmm ja und die Beine sind so ja genau wie so eine Fernsehschau –kuckstellung so.  und hast du sie?
7,7,7,matcher,1334,1,mhm
7,7,8,describer,1334,2,Und die 8 Figur ist ähm sieht man von vorne. Der linke Arm ist nach oben gestreckt und der rechte deute so nach unten
7,7,8,matcher,1334,3,Mhm
7,7,8,describer,1334,4,Und die Beine sind ein bisschen abgewinkelt
7,7,8,matcher,1334,5,Der sieht jetzt aus wie ein Sprinter. Ein bisschen
7,7,8,describer,1334,6,Wie ein Sprinter?
7,7,8,matcher,1334,7,Ja der rennt
7,7,8,describer,1334,8,Man sieht ihn von vorne der Kopf ist auf
7,7,8,matcher,1334,9,ja ja
7,7,6,describer,1334,10,Auf eine Spitze gestellt von
7,7,6,matcher,1334,10,Ja dann ist das 6 das sieht aus wie ähm wie ein Kücken (lacht) nur nicht ganz stimmt. O.k. stopp
7,7,6,describer,1334,11,ja
7,8,1.0,describer,1335,NA,Also die 1 ist der Priester der den Segen gibt
7,8,1.0,matcher,1336,NA,Mhm ja
7,8,2.0,describer,1337,NA,Die 2 ist dieses äh pfff  äh da hatten wir vorhin so Mühe
7,8,6.0,matcher,1338,NA,Die Karte Nummer 6?
7,8,2.0,describer,1339,NA,Ja
7,8,2.0,matcher,1340,NA,o.k. gut
7,8,3.0,describer,1341,NA,der 3 ist der mit dem runden Rücken der mit den angewinkelten Beinen
7,8,3.0,matcher,1342,NA,Mhm ja
7,8,4.0,describer,1343,NA,4 ist der mm Fussballer
7,8,4.0,matcher,1344,NA,Mhm ja
7,8,5.0,describer,1345,NA,5 ist ähm die gebückte Person
7,8,5.0,matcher,1346,NA,Mit den armen nach unten
7,8,5.0,describer,1347,NA,Ja mit den  Armen
7,8,5.0,matcher,1348,NA,Ja
7,8,6.0,describer,1349,NA,6 ist die Betstellung mit dem Kelch
7,8,6.0,matcher,1350,NA,Ja
7,8,7.0,describer,1351,NA,7 ist ähm der steht gerade mit mit ähm linkem Arm nach oben rechtem Arm nach unten
7,8,7.0,matcher,1352,NA,Mhm gut
7,8,8.0,describer,1353,NA,Und 8 ist äh ja liegend
7,8,8.0,matcher,1354,NA,o.k. stopp
7,9,1.0,describer,1355,NA,Die 1 Person ist die die sitzt mit dem gebückten Rücken angewinkelte Beine
7,9,1.0,matcher,1356,NA,Mhm
7,9,2.0,describer,1357,NA,Die 2 ist wieder die die Karte bei der wir vorher Mühe hatten
7,9,2.0,matcher,1358,NA,ja
7,9,3.0,describer,1359,NA,Die 3 Karte ist die ähm der linke Arm zeigt nach oben der recht nach unten
7,9,3.0,matcher,1360,NA,Mmhm
7,9,4.0,describer,1361,NA,Die 4 ist die Person die auf dem Boden liegt auf dem Bauch liegt
7,9,4.0,matcher,1362,NA,Mhm
7,9,5.0,describer,1363,NA,Die 5 Karte ist die Person die gebückt da steht Arme nach unten
7,9,5.0,matcher,1364,NA,Mhm
7,9,6.0,describer,1365,NA,Die 6 ist ähm die Person in Betstellung mit dem Kelch
7,9,6.0,matcher,1366,NA,Mhm
7,9,7,describer,1367,1,Die 7 ist der Priester
7,9,8,describer,1367,2,Und der 8 ist der Fussballer
7,9,8.0,matcher,1368,NA,o.k. stopp
7,10,1.0,describer,1369,NA,1 ist der liegt auf dem Bauch
7,10,1.0,matcher,1370,NA,Mhm
7,10,2.0,describer,1371,NA,2 der Priester
7,10,2.0,matcher,1372,NA,Mhm
7,10,3.0,describer,1373,NA,3 gebückte Stellung mit Arm nach unten
7,10,3.0,matcher,1374,NA,Mhm
7,10,4.0,describer,1375,NA,4 Betstellung mit Kelch
7,10,4.0,matcher,1376,NA,Mhm
7,10,5.0,describer,1377,NA,Äh 5 das undefinierbare
7,10,5.0,matcher,1378,NA,Mhm
7,10,6.0,describer,1379,NA,6 der Fussballer
7,10,6.0,matcher,1380,NA,Mhm
7,10,7.0,describer,1381,NA,7 linker Arm nach oben rechter Arm nach unten
7,10,7.0,matcher,1382,NA,mhm
7,10,8.0,describer,1383,NA,8 runder Rücken mit angespr- äh winkelten
7,10,8.0,matcher,1384,NA,o.k.
7,11,1.0,describer,1385,NA,Die 1 Karte ist die Figur die auf dem Bauch liegt
7,11,1.0,matcher,1386,NA,Mhm
7,11,2.0,describer,1387,NA,Die 2 ist die Person die gebückt da steht Arme nach unten
7,11,2.0,matcher,1388,NA,mmm ja
7,11,3.0,describer,1389,NA,Die 3 ist die undefinierbare
7,11,3.0,matcher,1390,NA,ja
7,11,4.0,describer,1391,NA,Die 4 ist die die sitzt mit dem gebückten gebeugten Rücken
7,11,4.0,matcher,1392,NA,Mhm
7,11,5.0,describer,1393,NA,Die 5 ist die Person in Betstellung mit dem Kelch
7,11,5.0,matcher,1394,NA,Mhm
7,11,6.0,describer,1395,NA,Die 2 ist der Priester äh die die 6 ist der Priester
7,11,6.0,matcher,1396,NA,Mhm
7,11,7.0,describer,1397,NA,Die 7 ist die Person der linke Arm zeigt nach oben der rechte nach unten
7,11,7.0,matcher,1398,NA,Ja
7,11,8.0,describer,1399,NA,Und der 8 ist der Fussballer
7,11,8.0,matcher,1400,NA,Ja.
7,12,1.0,describer,1401,NA,1 Bet- Beter mit Kelch
7,12,1.0,matcher,1402,NA,Ja
7,12,2.0,describer,1403,NA,2 ähm das undefinierbare
7,12,2.0,matcher,1404,NA,Mmm ja
7,12,3.0,describer,1405,NA,3 äh Fussballer
7,12,3.0,matcher,1406,NA,Ja
7,12,4.0,describer,1407,NA,4 linker Arm nach oben rechter nach unten
7,12,4.0,matcher,1408,NA,Ja
7,12,5.0,describer,1409,NA,5 äh runder Ruck- Rücken mit
7,12,5.0,matcher,1410,NA,ja
7,12,6.0,describer,1411,NA,Ähm bücken mit Arm nach unten
7,12,6.0,matcher,1412,NA,ja
7,12,7.0,describer,1413,NA,7 Priester
7,12,7.0,matcher,1414,NA,Ja
7,12,8.0,describer,1415,NA,8 äh Bauch
7,12,8.0,matcher,1416,NA,o.k.
8,1,5.0,describer,1417,NA,Also bei 5 dort wo die Karte 5 liegt
8,1,5.0,matcher,1418,NA,Ja
8,1,chitchat,describer,1419,NA,Also hast du auch Nummern auf deinem
8,1,chitchat,matcher,1420,NA,Auf meiner Schablone ja ja
8,1,chitchat,describer,1421,NA,Ja da liegt bei mir ein Männchen
8,1,5.0,matcher,1422,NA,Bei 5
8,1,5.0,describer,1423,NA,Ja
8,1,5.0,matcher,1424,NA,o.k. mit den Füssen hoch in der Luft
8,1,5.0,describer,1425,NA,Ja
8,1,5.0,matcher,1426,NA,o.k.
8,1,7.0,describer,1427,NA,Und dann habe ich bei 7 eines das sitzt
8,1,7.0,matcher,1428,NA,Was wo hast du das ?
8,1,7.0,describer,1429,NA,Bei 7
8,1,7.0,matcher,1430,NA,Bei 7 eins das sitzt
8,1,7.0,describer,1431,NA,Ja
8,1,7.0,matcher,1432,NA,Sitzen  o.k. ich was du meinst
8,1,4.0,describer,1433,NA,Dann habe ich bei  4 eines das hat einen Krug in der Hand
8,1,4.0,matcher,1434,NA,o.k. so eine Schale kann man auch so  interpretieren
8,1,1.0,describer,1435,NA,Mhm  dann 1 habe ich eines das sieht aus auch aus als würde es sich nach einer Schale bücken als ob es. ja
8,1,1.0,matcher,1436,NA,ja
8,1,2.0,describer,1437,NA,Dann ist eines da das streckt beide Arme waagerecht auf beide Seiten
8,1,2.0,matcher,1438,NA,Mhm steht gerade
8,1,2.0,describer,1439,NA,Ja
8,1,2.0,matcher,1440,NA,Ales symmetrisch
8,1,2.0,describer,1441,NA,Mhm
8,1,2.0,matcher,1442,NA,Wo ist das bei 2?
8,1,2,describer,1443,1,Bei 2 28 M Ja o.
8,1,2,matcher,1443,2,ja o.k.
8,1,8,describer,1443,3,Bei 8 da rennt eines
8,1,8,matcher,1443,4,Mhm sieht aus wie ein Schlittschuhläufer
8,1,8,describer,1443,5,ja
8,1,8,matcher,1443,6,o.k.
8,1,3,describer,1443,7,Und bei 3 streckt eines ein Bein ganz gerade auf eine Seite
8,1,3,matcher,1443,8,Mhm und die Hand diagonal dazu
8,1,3,describer,1443,9,Ja
8,1,3,matcher,1443,10,Bei 3 ne
8,1,3,describer,1443,11,Ja
8,1,6,matcher,1443,12,o.k. das letzte ist bei 6
8,1,6,describer,1443,13,Ja. das letzte ist bei 6 und das streckt ein Bein
8,1,6,matcher,1443,14,Zieht ein Bein hoch
8,1,6,describer,1443,15,Ja. ja ich glaube das ist gut so oder
8,1,6,matcher,1443,16,Ja ich denke wir brauchen es nicht zu
8,1,6,describer,1443,17,ja
8,1,6,matcher,1443,18,Zu durch checken
8,2,1.0,describer,1444,NA,O.k. also bei 1 haben wir wieder das Männchen das läuft das wie ein Eiskunstläufer aussieht
8,2,1.0,matcher,1445,NA,Mhm
8,2,5.0,describer,1446,NA,Bei 5 wieder die Figur die sich bückt um eine Schale oder Vase
8,2,5.0,matcher,1447,NA,Ja
8,2,2.0,describer,1448,NA,Zu holen. bei 2 haben wir Figur die das Bein hoch zieht aber gerade steht
8,2,2.0,matcher,1449,NA,Ja
8,2,6.0,describer,1450,NA,Bei 6 haben wir die Figur die symmetrisch da steht mit beiden Armen ausgestreckt
8,2,6.0,matcher,1451,NA,Ja mhm
8,2,3.0,describer,1452,NA,Bei 3 haben wir die Figur die liegt mit beiden Beinen hoch
8,2,3.0,matcher,1453,NA,mhm
8,2,7.0,describer,1454,NA,Bei 7  die Figur die kniet mit einer Schale
8,2,7.0,matcher,1455,NA,Ja
8,2,4.0,describer,1456,NA,Und ausgestreckten Armen Bei 4 die Figur die sitzt
8,2,4.0,matcher,1457,NA,Ja
8,2,8.0,describer,1458,NA,Von der Seite her gesehen. Und bei 8 die Figur die diagonal ihr Bein ausstreckt und
8,2,8.0,matcher,1459,NA,Ja
8,2,8.0,describer,1460,NA,Den Arm dazu
8,2,8.0,matcher,1461,NA,Ja ist schon o.k.
8,3,8.0,describer,1462,NA,Bei 8 habe ich das liegende Männchen
8,3,8.0,matcher,1463,NA,Ja
8,3,4.0,describer,1464,NA,Bei 4 das Männchen mit das sich bückt mit einer Schale in der Hand
8,3,4.0,matcher,1465,NA,Ja
8,3,3.0,describer,1466,NA,Bei 3 das symmetrische
8,3,3.0,matcher,1467,NA,Ja
8,3,7.0,describer,1468,NA,Bei 7 das rennende
8,3,7.0,matcher,1469,NA,o.k.
8,3,6.0,describer,1470,NA,Bei 6 das sitzende
8,3,6.0,matcher,1471,NA,Ja
8,3,2.0,describer,1472,NA,Bei 2 das das kniet mit der Schale in der Hand
8,3,2.0,matcher,1473,NA,o.k.
8,3,1.0,describer,1474,NA,Äh bei 1 dasjenige das das Bein anzieht
8,3,1.0,matcher,1475,NA,Ja
8,3,5.0,describer,1476,NA,Und bei 5 das mit den diagonalen Beinen und Armen
8,3,5.0,matcher,1477,NA,Ja ist gut 63  D Gut ist gut
8,4,1.0,describer,1478,NA,Also bei 1 ist das Männchen das das Bein ausstreckt und diagonal dazu den Arm
8,4,1.0,matcher,1479,NA,Ja
8,4,5.0,describer,1480,NA,Bei 5 das Männchen das das Bein hoch zieht
8,4,5.0,matcher,1481,NA,ja
8,4,3.0,describer,1482,NA,Bei 2 die Figur die rennt
8,4,3.0,matcher,1483,NA,Ja
8,4,6.0,describer,1484,NA,Bei 6 die Figur die die schale hoch nimmt die sich bückt
8,4,6.0,matcher,1485,NA,Die sich bückt
8,4,3,describer,1486,1,Ja. bei 3 die Figur die sitzt
8,4,7,describer,1486,2,Bei 7 Figur die symmetrisch ist
8,4,7.0,matcher,1487,NA,Ja
8,4,4.0,describer,1488,NA,Und bei 4 die liegt un- mit Beinen hoch
8,4,4.0,matcher,1489,NA,Mhm
8,4,8.0,describer,1490,NA,Und bei 8 die Figur die kniet mit der Schale im Arm
8,4,8.0,matcher,1491,NA,ja
8,4,8.0,describer,1492,NA,o.k.
8,5,5.0,describer,1493,NA,Bei 5 das liegende Männchen
8,5,5.0,matcher,1494,NA,ja
8,5,1.0,describer,1495,NA,Bei 1 das kniende mit Schale
8,5,1.0,matcher,1496,NA,Ja
8,5,2.0,describer,1497,NA,Bei 2 das sitzende
8,5,2.0,matcher,1498,NA,ja
8,5,6.0,describer,1499,NA,Bei 6 das das das Bein hoch zieht
8,5,6.0,matcher,1500,NA,ja
8,5,7.0,describer,1501,NA,Bei 7 das diagonale
8,5,7.0,matcher,1502,NA,Äh bei 7
8,5,7.0,describer,1503,NA,ja
8,5,7.0,matcher,1504,NA,Mhm
8,5,3.0,describer,1505,NA,Bei 3 das rennende
8,5,3.0,matcher,1506,NA,ja
8,5,8.0,describer,1507,NA,Bei 8 das symmetrische
8,5,8,matcher,1508,1,Ja
8,5,4,describer,1508,2,Und bei 4 das das sich nach der Schale bückt
8,5,4,matcher,1508,3,o.k.
8,6,1.0,describer,1509,NA,Bei 1 das symmetrische
8,6,1.0,matcher,1510,NA,ja
8,6,5.0,describer,1511,NA,Bei 5 das diagonale. Bein ausgestreckt Arm ausgestreckt
8,6,5.0,matcher,1512,NA,Mhm
8,6,2.0,describer,1513,NA,bei 2 das kniende
8,6,2.0,matcher,1514,NA,mit Schale ?
8,6,2,describer,1515,1,Mit Schale ja.
8,6,6,describer,1515,2,bei 6 das Mä- die Figur die sich bückt
8,6,6.0,matcher,1516,NA,Mhm
8,6,3.0,describer,1517,NA,Bei 3 die Figur die die das Bein hoch zieht
8,6,3.0,matcher,1518,NA,Mhm
8,6,7.0,describer,1519,NA,Bei 7 das liegende
8,6,7.0,matcher,1520,NA,Mhm
8,6,4.0,describer,1521,NA,Bei 4 das rennende Männchen
8,6,4.0,matcher,1522,NA,Ja
8,6,8,describer,1523,1,Und bei 8 das sitzende
8,6,8,matcher,1523,2,Ja ist gut
8,7,8.0,describer,1524,NA,Bei 8 das kniende Männchen
8,7,8.0,matcher,1525,NA,äh ja
8,7,8.0,describer,1526,NA,Hast du es
8,7,8.0,matcher,1527,NA,Moment nein
8,7,8.0,describer,1528,NA,Nein
8,7,8.0,matcher,1529,NA,Kniend?
8,7,8.0,describer,1530,NA,Ja das mit der Schale
8,7,8.0,matcher,1531,NA,ja o.k. 8? Ja
8,7,4.0,describer,1532,NA,Ja. bei 4 das symmetrische
8,7,4.0,matcher,1533,NA,Ja
8,7,7.0,describer,1534,NA,Bei 7 das sitzende
8,7,7.0,matcher,1535,NA,ja bei 7 ?
8,7,3.0,describer,1536,NA,Ja. Bei 3 das das das Bein hoch zieht
8,7,3.0,matcher,1537,NA,Ja
8,7,6.0,describer,1538,NA,Bei 6 das liegende
8,7,6.0,matcher,1539,NA,Ja
8,7,1.0,describer,1540,NA,Bei 1 das das sich nach der Schale bückt
8,7,1.0,matcher,1541,NA,o.k.
8,7,5.0,describer,1542,NA,Bei 5 eines das nach hinten ein Bein ausgestreckt hat
8,7,5.0,matcher,1543,NA,o.k. habe ich
8,7,2.0,describer,1544,NA,Und 2 so ein tanzendes
8,7,2.0,matcher,1545,NA,o.k. ist gut.
8,8,1.0,describer,1546,NA,Also bei 1 die Figur die das Bein hoch zieht
8,8,1.0,matcher,1547,NA,ja
8,8,5.0,describer,1548,NA,Bei 5 die Figur die kniet mit der Vase
8,8,5.0,matcher,1549,NA,Mm ja
8,8,2.0,describer,1550,NA,Bei 2 die Figur die liegt
8,8,2.0,matcher,1551,NA,Mhm
8,8,6.0,describer,1552,NA,Bei 6 die Figur die tanzt Ballett macht
8,8,6.0,matcher,1553,NA,Mhm
8,8,6.0,describer,1554,NA,Ein Bein nach oben das andere ausgestreckt
8,8,6.0,matcher,1555,NA,Mhm
8,8,3,describer,1556,1,3 die Figur die sich bückt
8,8,7,describer,1556,2,7 die Figur die sitzt und die Knie angezogen hat
8,8,7.0,matcher,1557,NA,Mhm
8,8,4,describer,1558,1,4 die Figur die symmetrisch ist
8,8,8,describer,1558,2,Und 8 die Figur die tanzt
8,8,8.0,matcher,1559,NA,Ja. stopp
8,9,8.0,describer,1560,NA,Bei 8 die liegende Figur
8,9,8.0,matcher,1561,NA,Ja
8,9,4.0,describer,1562,NA,Bei 4 die kniende mit Schale
8,9,4.0,matcher,1563,NA,Kniend mit schale ja.
8,9,3.0,describer,1564,NA,Bei 3 die sitzende
