text,player_id,role,message_num,message_irrelevant,time_stamp,trial_id
dime,70,matcher,3,TRUE,NA,2056
tell me wonder girl,70,matcher,1,TRUE,NA,2057
jugando hopscotch,69,describer,2,FALSE,NA,2057
quejoso,70,matcher,3,TRUE,NA,2057
el juego donde brincas en la calle,69,describer,4,FALSE,NA,2057
como alabando hacia arriba,69,describer,1,FALSE,NA,2058
mollayo,70,matcher,2,TRUE,NA,2058
okay,69,describer,3,TRUE,NA,2058
nene,69,describer,1,TRUE,NA,2059
eu nao entendo o que você expressa,70,matcher,2,TRUE,NA,2059
como mesera,69,describer,3,FALSE,NA,2059
dime,70,matcher,1,TRUE,NA,2060
okay mesera pero más submissive,69,describer,2,FALSE,NA,2060
yurr,70,matcher,1,TRUE,NA,2061
foto de graduación para la familia,69,describer,2,FALSE,NA,2061
huh,70,matcher,3,TRUE,NA,2061
como de perfil,69,describer,4,FALSE,NA,2061
sentada contemplando si hacer maestría,69,describer,5,FALSE,NA,2061
a square,69,describer,1,FALSE,NA,2062
square,70,matcher,2,FALSE,NA,2062
como con una bata,69,describer,3,FALSE,NA,2062
pero,69,describer,1,FALSE,NA,2063
tell me more,70,matcher,2,TRUE,NA,2063
girl,70,matcher,3,TRUE,NA,2063
it is giving elefante meets human legs,69,describer,4,FALSE,NA,2063
está como parado en una pata y la otra en el aire,69,describer,5,FALSE,NA,2063
kneel,69,describer,1,FALSE,NA,2064
praise,69,describer,2,FALSE,NA,2064
mesera,70,describer,1,FALSE,NA,2065
for real,70,describer,1,TRUE,NA,2066
just there,70,describer,2,FALSE,NA,2066
cap or no,69,matcher,1,FALSE,NA,2067
looking down,70,describer,2,FALSE,NA,2067
you are,70,describer,3,FALSE,NA,2067
serving god,70,describer,1,FALSE,NA,2068
es quien habla en las graduaciones,70,describer,1,FALSE,NA,2069
sitting down,70,describer,1,FALSE,NA,2070
thinking up,70,describer,2,FALSE,NA,2070
girl,70,describer,1,TRUE,NA,2071
Miss Franklin,70,describer,2,FALSE,NA,2071
figure skating,70,describer,1,FALSE,NA,2072
with one pierna,70,describer,1,FALSE,NA,2073
el individuo tiende ropa,70,describer,2,FALSE,NA,2073
hello,69,matcher,3,TRUE,NA,2073
jaja,70,describer,1,TRUE,NA,2074
hace un dab,70,describer,2,FALSE,NA,2074
while kneeling down,70,describer,3,FALSE,NA,2074
de rodillas,70,describer,1,FALSE,NA,2075
hace una ofrenda,70,describer,2,FALSE,NA,2075
jaja,70,describer,1,TRUE,NA,2076
how am I getting all of these wrong,69,matcher,2,TRUE,NA,2076
cuadrado,70,describer,3,FALSE,NA,2076
sad,69,describer,1,FALSE,NA,2077
está sentado,69,describer,2,FALSE,NA,2077
tell me my child,70,matcher,3,TRUE,NA,2077
damn,70,matcher,1,TRUE,NA,2078
okay es como aguantando un bebé que no quieres despertar,69,describer,2,FALSE,NA,2078
lol,70,matcher,3,TRUE,NA,2078
knees bent a bit,69,describer,4,FALSE,NA,2078
está aguantando una bandeja,69,describer,1,FALSE,NA,2079
pero with the type of dress you would have to kick,69,describer,2,FALSE,NA,2079
rodillas dobladas,70,matcher,3,FALSE,NA,2079
I Believe I Can Fly,69,describer,1,FALSE,NA,2080
dime,70,matcher,1,TRUE,NA,2081
aguantando una sábana,69,describer,2,FALSE,NA,2081
no tengo buen balance,69,describer,1,FALSE,NA,2082
esta pose me daría vértigo,69,describer,2,FALSE,NA,2082
Aretha Franklin pero es en su gospel album,69,describer,1,FALSE,NA,2083
but not the song Think,69,describer,2,FALSE,NA,2083
Think,69,describer,3,FALSE,NA,2083
I love you Aretha,70,matcher,1,FALSE,NA,2084
el gobernador dando un boring speech,69,describer,2,FALSE,NA,2084
es como esos blotches que el psiquiatra te pide ver,69,describer,1,FALSE,NA,2085
explica,70,matcher,2,TRUE,NA,2085
está dando do not look at me,69,describer,3,FALSE,NA,2085
more,70,matcher,4,TRUE,NA,2085
de Beautiful de Christina Aguilera,69,describer,5,FALSE,NA,2085
I am picking the cub up,69,describer,1,FALSE,NA,2086
okay second time is the charm Simba,69,describer,2,FALSE,NA,2086
soy una niña,69,describer,1,FALSE,NA,2087
hey Nina,70,matcher,2,TRUE,NA,2087
que no quiere tener ese lazo puesto,69,describer,3,FALSE,NA,2087
just there,69,describer,1,FALSE,NA,2088
ofreciendo,70,describer,1,FALSE,NA,2089
traje que se patea,70,describer,2,FALSE,NA,2089
sad girl ribbons,70,describer,1,FALSE,NA,2090
Miss Franklin,70,describer,1,FALSE,NA,2091
es que dos están giving her,69,matcher,2,FALSE,NA,2091
offering a speech,70,describer,3,FALSE,NA,2091
cuadrado,70,describer,1,FALSE,NA,2092
sad sitting down y mirando hacia arriba,70,describer,1,FALSE,NA,2093
ofreciendo con rodillas dobladas,70,describer,1,FALSE,NA,2094
abstract,70,describer,1,FALSE,NA,2095
holding a Simba con una pierna,70,describer,1,FALSE,NA,2096
Capitán Avispa,69,matcher,1,FALSE,NA,2097
I Believe I Can Fly,70,describer,2,FALSE,NA,2097
jaja,70,describer,3,TRUE,NA,2097
just there,70,describer,1,FALSE,NA,2098
patinando,70,describer,1,FALSE,NA,2099
putting a Simba up desde el piso,70,describer,1,FALSE,NA,2100
cuadrado arriba,72,describer,1,FALSE,NA,2101
sí,71,matcher,1,FALSE,NA,2102
qué tú tienes,72,describer,2,FALSE,NA,2102
fila de arriba,71,matcher,1,FALSE,NA,2103
cuadrado y dos triángulos,72,describer,2,FALSE,NA,2103
como acostado,72,describer,3,FALSE,NA,2103
cuál fila,71,matcher,1,FALSE,NA,2104
de los más anchos,72,describer,2,FALSE,NA,2104
y negro cuadrado,72,describer,3,FALSE,NA,2104
como un rectángulo,72,describer,4,FALSE,NA,2104
y en la esquina es como mitad de un triángulo,72,describer,5,FALSE,NA,2104
y la cabeza arriba es cuadrado,72,describer,6,FALSE,NA,2104
esquina derecha o izquierda,71,matcher,7,FALSE,NA,2104
solo uno,72,describer,8,FALSE,NA,2104
derecha,72,describer,9,FALSE,NA,2104
es el único que está sentado,72,describer,1,FALSE,NA,2105
estoy malo jaja,71,matcher,2,TRUE,NA,2105
qué más,71,matcher,3,FALSE,NA,2105
pero sentado como en silla,72,describer,4,FALSE,NA,2105
no en el piso,72,describer,5,FALSE,NA,2105
cabeza cuadrada,72,describer,6,FALSE,NA,2105
y la parte de abajo es como un rectángulo diagonal,72,describer,7,FALSE,NA,2105
todos tienen cabeza cuadrada,71,matcher,8,FALSE,NA,2105
abajo en la esquina izquierda tiene un triángulo,72,describer,1,FALSE,NA,2106
qué carajo es eso,72,describer,2,TRUE,NA,2106
y arriba un cuadrado,72,describer,3,FALSE,NA,2106
y se tocan con las esquinas de el triángulo,72,describer,4,FALSE,NA,2106
dos triángulos en el medio,72,describer,5,FALSE,NA,2106
arrodillado,72,describer,6,FALSE,NA,2106
wow indica,71,matcher,7,TRUE,NA,2106
tiene un rhombus,71,matcher,8,FALSE,NA,2106
dímelo,71,matcher,1,TRUE,NA,2107
este parece que tiene una pata alzada,72,describer,2,FALSE,NA,2107
está volando,72,describer,3,FALSE,NA,2107
es como forma de T,72,describer,4,FALSE,NA,2107
ah easy,71,matcher,5,TRUE,NA,2107
amen,72,describer,6,FALSE,NA,2107
este parece un conejo sentado,72,describer,1,FALSE,NA,2108
qué,71,matcher,2,TRUE,NA,2108
unido a un cuadrado,72,describer,3,FALSE,NA,2108
dos triángulos puntiagudos arriba,72,describer,4,FALSE,NA,2108
y un rectángulo arriba,71,matcher,5,FALSE,NA,2108
y el cuerpo es un triángulo grande,72,describer,6,FALSE,NA,2108
no,72,describer,7,FALSE,NA,2108
es un cuadrado,72,describer,8,FALSE,NA,2108
de arriba a abajo empieza,72,describer,9,FALSE,NA,2108
con dos triángulo,72,describer,10,FALSE,NA,2108
parece un ave,72,describer,1,FALSE,NA,2109
fuá,71,matcher,2,TRUE,NA,2109
el cuerpo es un rectángulo literal como diagonal,72,describer,3,FALSE,NA,2109
easy,71,matcher,1,FALSE,NA,2110
este está sentado,72,describer,2,FALSE,NA,2110
y pie se ven,72,describer,3,FALSE,NA,2110
en el piso,72,describer,4,FALSE,NA,2110
sentado en el piso,72,describer,5,FALSE,NA,2110
dos triángulos en la cabeza,71,matcher,6,FALSE,NA,2110
y como las rodillas,72,describer,7,FALSE,NA,2110
no un cuadrado,72,describer,8,FALSE,NA,2110
pero parece una persona,72,describer,9,FALSE,NA,2110
unido el cuerpo tipo triángulo pero están ahora adentro,72,describer,1,FALSE,NA,2111
cabeza cuadrada sola,72,describer,2,FALSE,NA,2111
qué más,71,matcher,3,TRUE,NA,2111
está arrodillado,72,describer,4,FALSE,NA,2111
como si estuviera orando,72,describer,5,FALSE,NA,2111
horita el orando estaba parado,72,describer,6,FALSE,NA,2111
tiene como un triángulo apuntando,71,matcher,7,FALSE,NA,2111
sí,72,describer,8,FALSE,NA,2111
ahora es arrodillado,72,describer,9,FALSE,NA,2111
de su cuerpo,72,describer,1,FALSE,NA,2112
este ahora es sentado,72,describer,2,FALSE,NA,2112
no una papa,72,describer,3,FALSE,NA,2112
el cuerpo tiene una esquina lisa,72,describer,4,FALSE,NA,2112
como si fuera un papa,71,matcher,5,FALSE,NA,2112
parado,72,describer,6,FALSE,NA,2112
perdón parado,72,describer,7,FALSE,NA,2112
y está orando,72,describer,8,FALSE,NA,2112
sentado,71,matcher,9,FALSE,NA,2112
cabeza cuadrada,72,describer,10,FALSE,NA,2112
es recto el lado derecho,72,describer,11,FALSE,NA,2112
qué,71,matcher,12,TRUE,NA,2112
dime,72,matcher,1,TRUE,NA,2113
el papa,71,describer,2,FALSE,NA,2113
está jugando soccer,71,describer,1,FALSE,NA,2114
comienzo por cabeza,72,matcher,2,FALSE,NA,2114
cuadrada,72,matcher,3,FALSE,NA,2114
qué chica lol,71,describer,4,TRUE,NA,2114
parado,72,matcher,1,FALSE,NA,2115
o sentado,72,matcher,2,FALSE,NA,2115
cabeza como,72,matcher,3,FALSE,NA,2115
en la derecha está medio roto,71,describer,4,FALSE,NA,2115
y abajo izquierda un mini triángulo,71,describer,5,FALSE,NA,2115
qué,71,describer,6,TRUE,NA,2115
como si fuera un cuadrado entre medio de dos triángulos,71,describer,7,FALSE,NA,2115
dislocado,71,describer,8,FALSE,NA,2115
arriba y abajo,71,describer,1,FALSE,NA,2116
y dos triángulos a la derecha en la esquina,71,describer,2,FALSE,NA,2116
qué,72,matcher,3,FALSE,NA,2116
en la punta,71,describer,4,FALSE,NA,2116
cuadrado en la esquina arriba,71,describer,5,FALSE,NA,2116
empieza por arriba,72,matcher,6,FALSE,NA,2116
cuadrada,72,matcher,7,FALSE,NA,2116
primero,72,matcher,8,FALSE,NA,2116
dime cabeza,72,matcher,9,FALSE,NA,2116
estás mala lol,71,describer,1,TRUE,NA,2117
qué más,72,matcher,2,TRUE,NA,2117
no tiene triángulo ni nada,71,describer,3,FALSE,NA,2117
cabeza cuadrada,71,describer,4,FALSE,NA,2117
este parece que está orinando,71,describer,5,FALSE,NA,2117
yo veo por arriba primero,72,matcher,6,FALSE,NA,2117
no entiendo lo que dice,72,matcher,7,FALSE,NA,2117
Superman,71,describer,1,FALSE,NA,2118
vuela,71,describer,2,FALSE,NA,2118
ese sí tenía triángulo bobo,72,matcher,3,FALSE,NA,2118
águila,71,describer,4,FALSE,NA,2118
volando,71,describer,5,FALSE,NA,2118
rodillas se ven,71,describer,1,FALSE,NA,2119
hay uno que es Superman pero tiene una pierna,72,matcher,2,FALSE,NA,2119
depresión,71,describer,3,FALSE,NA,2119
está sentado,71,describer,4,FALSE,NA,2119
y un cuadrado arriba y ya,71,describer,1,FALSE,NA,2120
no repita,71,describer,2,FALSE,NA,2120
parece una colina,71,describer,3,FALSE,NA,2120
fuck,72,matcher,1,TRUE,NA,2121
tiene una glock,71,describer,2,FALSE,NA,2121
qué,72,matcher,3,FALSE,NA,2121
está apuntando hacia la derecha,71,describer,4,FALSE,NA,2121
cabeza cuadrada,72,matcher,5,FALSE,NA,2121
cabeza cuadrada,71,describer,6,FALSE,NA,2121
también tiene una glock,71,describer,1,FALSE,NA,2122
pero arrodillado,71,describer,2,FALSE,NA,2122
regular,71,describer,3,FALSE,NA,2122
o no,72,matcher,4,FALSE,NA,2122
tiene el cuerpo liso,72,matcher,5,FALSE,NA,2122
flow catcher,71,describer,6,FALSE,NA,2122
bailarina,71,describer,1,FALSE,NA,2123
pero está roto,72,matcher,1,FALSE,NA,2124
conejo,72,matcher,2,FALSE,NA,2124
dime,72,matcher,3,FALSE,NA,2124
los cuernos son dos triángulos conectado a la cabeza cuadrada,71,describer,4,FALSE,NA,2124
cornudo depresivo en el piso,71,describer,5,FALSE,NA,2124
el cuerpo está liso,72,describer,1,FALSE,NA,2125
indica,71,matcher,2,TRUE,NA,2125
papa,72,describer,3,FALSE,NA,2125
me dijiste horita papa,72,describer,4,FALSE,NA,2125
qué,71,matcher,5,FALSE,NA,2125
que papa dizque papa,71,matcher,1,FALSE,NA,2126
el que se parece a el conejo pero cortado,72,describer,2,FALSE,NA,2126
indica jaja,71,matcher,3,TRUE,NA,2126
rodillas,72,describer,1,FALSE,NA,2127
patea,72,describer,1,FALSE,NA,2128
parea,72,describer,2,FALSE,NA,2128
soccer,72,describer,3,FALSE,NA,2128
la parte derecha de el cuerpo es lisa,72,describer,1,FALSE,NA,2129
cabeza cuadrada,72,describer,2,FALSE,NA,2129
esa es L que le digo papa,71,matcher,1,FALSE,NA,2130
la de la glock pero el cuerpo izquierdo no es liso,72,describer,2,FALSE,NA,2130
parece un papa jaja,71,matcher,3,FALSE,NA,2130
conejo,72,describer,1,FALSE,NA,2131
y tiene como rodillas,72,describer,2,FALSE,NA,2131
sentado,72,describer,3,FALSE,NA,2131
con las manos extendidas,72,describer,1,FALSE,NA,2132
en forma de T,72,describer,2,FALSE,NA,2132
cabeza cuadrada,72,describer,3,FALSE,NA,2132
hay uno que tiene una pierna ese no es,72,describer,4,FALSE,NA,2132
parece arrodillada,72,describer,5,FALSE,NA,2132
solamente,72,describer,1,FALSE,NA,2133
parte izquierda de el cuerpo liso,72,describer,2,FALSE,NA,2133
indica,71,matcher,3,TRUE,NA,2133
Superman,72,describer,1,FALSE,NA,2134
Superman,72,describer,2,FALSE,NA,2134
elegí sin querer,71,matcher,3,TRUE,NA,2134
cuerpo rectángulo,72,describer,4,FALSE,NA,2134
la glock,72,describer,1,FALSE,NA,2135
apunta a la derecha,72,describer,2,FALSE,NA,2135
pero sentada,72,describer,3,FALSE,NA,2135
con algo en los brazos,72,describer,4,FALSE,NA,2135
baile,72,describer,1,FALSE,NA,2136
T,71,describer,1,FALSE,NA,2137
dime,72,matcher,2,TRUE,NA,2137
no,71,describer,1,FALSE,NA,2138
papa,71,describer,2,FALSE,NA,2138
que pensé que papa era la que es lisa por manos lados,72,matcher,1,FALSE,NA,2139
liso izquierda y mini triángulo arriba derecha,71,describer,2,FALSE,NA,2139
qué,72,matcher,3,FALSE,NA,2139
dime,72,matcher,4,TRUE,NA,2139
glock pero no liso izquierda,71,describer,1,FALSE,NA,2140
glock derecha,71,describer,2,FALSE,NA,2140
cornudo,71,describer,1,FALSE,NA,2141
glock liso izquierda,71,describer,1,FALSE,NA,2142
qué,71,describer,2,FALSE,NA,2142
Superman,71,describer,1,FALSE,NA,2143
soccer,71,describer,1,FALSE,NA,2144
Messi,71,describer,2,FALSE,NA,2144
dime,72,matcher,1,FALSE,NA,2145
cuadrado a la derecha arriba,71,describer,2,FALSE,NA,2145
la bien rara con dos triángulos a la derecha en cada esquina,71,describer,3,FALSE,NA,2145
depresivo y se le ven las rodillas sentado,71,describer,1,FALSE,NA,2146
baile,71,describer,1,FALSE,NA,2147
está orinando,71,describer,1,FALSE,NA,2148
glock derecha no liso,72,describer,1,FALSE,NA,2149
y como arrodillada,72,describer,2,FALSE,NA,2149
gol,72,describer,1,FALSE,NA,2150
Messi,72,describer,2,FALSE,NA,2150
depresión,72,describer,1,FALSE,NA,2151
T,72,describer,1,FALSE,NA,2152
Superman,72,describer,1,FALSE,NA,2153
glock derecha lisa izquierda,72,describer,1,FALSE,NA,2154
glock izquierda y liso derecha,72,describer,1,FALSE,NA,2155
el papa,71,matcher,2,FALSE,NA,2155
sure,72,describer,3,FALSE,NA,2155
está como parada,72,describer,4,FALSE,NA,2155
orinando,72,describer,1,FALSE,NA,2156
baile,72,describer,1,FALSE,NA,2157
la rara,72,describer,1,FALSE,NA,2158
cuerno,72,describer,1,FALSE,NA,2159
completamente liso izquierda,72,describer,1,FALSE,NA,2160
y glock derecha,72,describer,2,FALSE,NA,2160
what is the shape of the person,73,matcher,1,FALSE,NA,2161
what is the person doing,73,matcher,2,FALSE,NA,2161
qué hace la persona,73,matcher,3,FALSE,NA,2161
creo que es como un conejo,74,describer,4,FALSE,NA,2161
crap se fue,74,describer,1,TRUE,NA,2162
quién es la persona,73,matcher,2,FALSE,NA,2162
a fat guy pointing out,74,describer,3,FALSE,NA,2162
like hands extended,74,describer,4,FALSE,NA,2162
abajo parece un heel,74,describer,1,FALSE,NA,2163
sí,74,describer,2,FALSE,NA,2163
en forma de Z,73,matcher,3,FALSE,NA,2163
parece una figura asiática praying o giving something,74,describer,1,FALSE,NA,2164
está doblado,73,matcher,2,FALSE,NA,2164
no,74,describer,3,FALSE,NA,2164
parado,74,describer,4,FALSE,NA,2164
tiene algo apuntado hacia arriba,73,matcher,5,FALSE,NA,2164
en sus manos,73,matcher,6,FALSE,NA,2164
sí,74,describer,7,FALSE,NA,2164
ahora está acostado como sad o pensativo,74,describer,1,FALSE,NA,2165
kinda like stomping,74,describer,1,FALSE,NA,2166
parece un monstruo con el cuadrado atrás que va step on something smaller,74,describer,2,FALSE,NA,2166
asian figure not praying slightly knee bent,74,describer,1,FALSE,NA,2167
does he have his hands in a ninety degree,73,matcher,2,FALSE,NA,2167
no,74,describer,3,FALSE,NA,2167
no hands,74,describer,4,FALSE,NA,2167
no hands out,74,describer,5,FALSE,NA,2167
this one es como un ángel volando,74,describer,1,FALSE,NA,2168
I Believe I Can Fly,74,describer,2,FALSE,NA,2168
is his body sideways,73,matcher,3,FALSE,NA,2168
kinda,73,matcher,4,TRUE,NA,2168
yes,74,describer,5,FALSE,NA,2168
woohoo,73,matcher,6,TRUE,NA,2168
asian figure sticking hands out or giving slightly knees bent,74,describer,1,FALSE,NA,2169
como casi arrodillada,74,describer,2,FALSE,NA,2169
it has tits in the middle of the body sorry for the description jaja,74,describer,1,FALSE,NA,2170
with leg extended out,74,describer,2,FALSE,NA,2170
one,74,describer,3,FALSE,NA,2170
con manos,73,matcher,4,FALSE,NA,2170
asian figure feet towards the back so is on her knees giving,74,describer,1,FALSE,NA,2171
emphasis en las piernas atrás,74,describer,2,FALSE,NA,2171
bunny kinda sad,74,describer,1,FALSE,NA,2172
big body one set of small arms forward,73,describer,1,FALSE,NA,2173
next to the flying guy,73,describer,2,FALSE,NA,2173
left of the flying guy,73,describer,3,FALSE,NA,2173
knees bent or not,74,matcher,4,FALSE,NA,2173
no knees bent,73,describer,5,FALSE,NA,2173
locations are different for me,74,matcher,6,FALSE,NA,2173
but he is not the bunny,73,describer,1,FALSE,NA,2174
he is sitting just as sad as the bunny,73,describer,2,FALSE,NA,2174
sí,73,describer,1,FALSE,NA,2175
sad,74,matcher,2,FALSE,NA,2175
no sad,73,describer,3,FALSE,NA,2175
giving,74,matcher,4,FALSE,NA,2175
his legs are slightly bent,73,describer,5,FALSE,NA,2175
brazos hacia afuera,73,describer,6,FALSE,NA,2175
sad bunny,73,describer,1,FALSE,NA,2176
conejo,73,describer,2,FALSE,NA,2176
no sad bunny,74,matcher,3,FALSE,NA,2176
vuela,73,describer,1,FALSE,NA,2177
the flying person,73,describer,2,FALSE,NA,2177
el monstruo que tiene una pierna para pisar,73,describer,1,FALSE,NA,2178
el que tú dijiste que se parecía a un slipper,73,describer,1,FALSE,NA,2179
tiene como algo en la espalda,73,describer,1,FALSE,NA,2180
he is slightly bent but has an extension on his behind,73,describer,2,FALSE,NA,2180
el que está haciendo yoga,73,describer,1,FALSE,NA,2181
o sea imagínate que está clamando a el señor,73,describer,1,FALSE,NA,2182
fat or no fat,74,matcher,2,FALSE,NA,2182
his front is open,73,describer,3,FALSE,NA,2182
bow tie,73,describer,4,FALSE,NA,2182
the person who is in church and is showing his,73,describer,5,FALSE,NA,2182
no fat,73,describer,6,FALSE,NA,2182
no arms or feet,73,describer,1,FALSE,NA,2183
he is fat his face is slightly bent,73,describer,2,FALSE,NA,2183
person is extending arm legs are still,73,describer,1,FALSE,NA,2184
okay,74,matcher,2,TRUE,NA,2184
my bad dejaré que digas un poco más,74,matcher,3,TRUE,NA,2184
como un sacerdote,73,describer,4,FALSE,NA,2184
parece que los brazos tienen un robe,73,describer,5,FALSE,NA,2184
otro indicador,74,matcher,6,FALSE,NA,2184
el mismo que nos tocó,74,describer,1,FALSE,NA,2185
el último,74,describer,2,FALSE,NA,2185
fat one dando algo,74,describer,1,FALSE,NA,2186
o bracitos extendido,74,describer,2,FALSE,NA,2186
conejo triste,74,describer,1,FALSE,NA,2187
triste,74,describer,2,FALSE,NA,2187
o el heek,74,describer,1,FALSE,NA,2188
conejo haciendo yoga,74,describer,2,FALSE,NA,2188
monster,74,describer,1,FALSE,NA,2189
whoops,73,matcher,2,TRUE,NA,2189
no arms asian figure knees slightly outward,74,describer,1,FALSE,NA,2190
giving o rezando,74,describer,1,FALSE,NA,2191
asian figure something on back and feet towards back,74,describer,2,FALSE,NA,2191
knees slightly bent giving or praying,74,describer,1,FALSE,NA,2192
se va a caer,73,matcher,1,FALSE,NA,2193
damn,73,matcher,2,TRUE,NA,2193
I Believe I Can Fly,74,describer,3,FALSE,NA,2193
no bunny,74,describer,1,FALSE,NA,2194
no bunny,73,matcher,2,FALSE,NA,2194
sad guy,74,describer,3,FALSE,NA,2194
yoga guy a person,74,describer,1,FALSE,NA,2195
one ear like a square,74,describer,1,FALSE,NA,2196
nope,74,describer,2,FALSE,NA,2196
not the sad bunny,73,matcher,3,FALSE,NA,2196
bunny looking up or straight,74,describer,4,FALSE,NA,2196
knees bent,73,describer,1,FALSE,NA,2197
the guy who was with his pecho abierto,73,describer,2,FALSE,NA,2197
ambos brazos abiertos a el señor,73,describer,3,FALSE,NA,2197
showing bow tie in the center chest,73,describer,4,FALSE,NA,2197
the asian figure with no arms,73,describer,1,FALSE,NA,2198
ya entendí que querías decir con el otro,74,matcher,1,FALSE,NA,2199
sad guy not the bunny,73,describer,2,FALSE,NA,2199
fat guy with a small arm extended,73,describer,1,FALSE,NA,2200
extending arm,73,describer,1,FALSE,NA,2201
the person with knees slightly forward,73,describer,2,FALSE,NA,2201
and something behind,73,describer,3,FALSE,NA,2201
sad bunny,73,describer,1,FALSE,NA,2202
the person with brazos extendidos,73,describer,1,FALSE,NA,2203
the monster,73,describer,1,FALSE,NA,2204
the yoga pose,73,describer,1,FALSE,NA,2205
Cinderella's heel,73,describer,1,FALSE,NA,2206
el sacerdote,73,describer,1,FALSE,NA,2207
I can not really fly I am just posing,73,describer,1,FALSE,NA,2208
yoga leg out,74,describer,1,FALSE,NA,2209
normal bunny oreja cuadrada,74,describer,1,FALSE,NA,2210
quién es ese,73,matcher,2,FALSE,NA,2210
no es sad bunny,73,matcher,3,FALSE,NA,2210
bunny looking straight but not sad,74,describer,4,FALSE,NA,2210
not sad,74,describer,5,FALSE,NA,2210
qué más hace,73,matcher,6,FALSE,NA,2210
solo mirar,74,describer,7,FALSE,NA,2210
tiene una oreja triangular y otra cuadrada,74,describer,8,FALSE,NA,2210
asiática con piernas para atrás arrodillada praying or giving,74,describer,1,FALSE,NA,2211
sad bunny,74,describer,1,FALSE,NA,2212
vuela y vuela,74,describer,1,FALSE,NA,2213
priest,74,describer,1,FALSE,NA,2214
giving,74,describer,1,FALSE,NA,2215
no feet towards back knees slightly bent,74,describer,2,FALSE,NA,2215
me muero,73,matcher,1,TRUE,NA,2216
fat guy small arms,74,describer,2,FALSE,NA,2216
sad or melancholic guy,74,describer,1,FALSE,NA,2217
Cinderella's taco raro,74,describer,1,FALSE,NA,2218
jaja,73,matcher,2,TRUE,NA,2218
monster stomping,74,describer,1,FALSE,NA,2219
no arms guy with feet or knees slightly outward,74,describer,1,FALSE,NA,2220
soy yo,75,matcher,1,TRUE,NA,2221
el tipo está como que sentado,76,describer,2,FALSE,NA,2221
girl dime,75,matcher,1,TRUE,NA,2222
parece que tiene las piernas para atrás,76,describer,2,FALSE,NA,2222
parece un eggplant,76,describer,1,FALSE,NA,2223
parece que tiene un diamante encima,76,describer,1,FALSE,NA,2224
si quieres déjame last minute,75,matcher,2,TRUE,NA,2224
tss,75,matcher,3,TRUE,NA,2224
wait hay más de uno,76,describer,4,TRUE,NA,2224
parece un pollito,76,describer,1,FALSE,NA,2225
volando,75,matcher,2,FALSE,NA,2225
no,76,describer,3,FALSE,NA,2225
con piernas largas,76,describer,4,FALSE,NA,2225
I do not know parece que está comiendo,76,describer,5,FALSE,NA,2225
pollo con piernas,75,matcher,6,FALSE,NA,2225
sentado,75,matcher,1,FALSE,NA,2226
it kind of looks like a bunny,76,describer,2,FALSE,NA,2226
sí,76,describer,3,FALSE,NA,2226
big bunny,75,matcher,4,FALSE,NA,2226
sí,76,describer,5,FALSE,NA,2226
no sé,76,describer,6,FALSE,NA,2226
piensa en una rata,76,describer,1,FALSE,NA,2227
full parece una rata,76,describer,2,FALSE,NA,2227
es Angelina La Bailarina que tiene la cara con un pico,76,describer,3,FALSE,NA,2227
lo más parecido a una caja,76,describer,1,FALSE,NA,2228
con un diamante arriba,76,describer,2,FALSE,NA,2228
es como un giant caminando,76,describer,1,FALSE,NA,2229
eso es lo que se viene a la mente,76,describer,2,FALSE,NA,2229
el sad crow,75,matcher,3,FALSE,NA,2229
parece un nun rezando,76,describer,1,FALSE,NA,2230
dando una ofrenda o algo,76,describer,2,FALSE,NA,2230
de rodillas o de pie,75,matcher,3,FALSE,NA,2230
con los pies estirados,76,describer,4,FALSE,NA,2230
de pie,76,describer,5,FALSE,NA,2230
something flying,76,describer,1,FALSE,NA,2231
something,76,describer,2,TRUE,NA,2231
eso se puede,76,describer,1,TRUE,NA,2232
miss girl,75,matcher,2,FALSE,NA,2232
como un bunny también pero no es el de la última vez,76,describer,3,FALSE,NA,2232
wait,76,describer,4,TRUE,NA,2232
cuándo es my turn,75,matcher,5,TRUE,NA,2232
es un burrito,75,describer,1,FALSE,NA,2233
un burrito con corona,75,describer,2,FALSE,NA,2233
no,75,describer,3,FALSE,NA,2233
un diamante,75,describer,4,FALSE,NA,2233
es,75,describer,5,FALSE,NA,2233
con dos oídos bien grande,76,matcher,6,FALSE,NA,2233
mice,75,describer,1,FALSE,NA,2234
que es energía de viento,76,matcher,2,FALSE,NA,2234
jaja,75,describer,3,TRUE,NA,2234
parece una casa con energía de el viento,75,describer,4,FALSE,NA,2234
you are making me look dumb,76,matcher,1,TRUE,NA,2235
arms extended,75,describer,2,FALSE,NA,2235
una persona volando,75,describer,3,FALSE,NA,2235
una montaña con un cuadrado arriba,75,describer,1,FALSE,NA,2236
cliff,75,describer,2,FALSE,NA,2236
una persona triste,75,describer,1,FALSE,NA,2237
like a el lado,76,matcher,1,FALSE,NA,2238
está como agachado pero not fully on his knees,75,describer,2,FALSE,NA,2238
que tiene un pico,76,matcher,3,FALSE,NA,2238
an excited person,75,describer,4,FALSE,NA,2238
un diamante en el border de una montaña,75,describer,1,FALSE,NA,2239
el que está dando un back kick,75,describer,1,FALSE,NA,2240
pero not fully,76,matcher,2,FALSE,NA,2240
que tiene como que la pierna parada,76,matcher,3,FALSE,NA,2240
tengo dos Karate Kids,76,matcher,4,FALSE,NA,2240
Karate Kid,75,describer,5,FALSE,NA,2240
