id,batchID,batchIDLastChangedAt,chat,chatLastChangedAt,correct,correctLastChangedAt,director,directorLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,matcher,matcherLastChangedAt,numTrials,numTrialsLastChangedAt,repNum,repNumLastChangedAt,reps,repsLastChangedAt,response,responseLastChangedAt,selection,selectionLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,tangramURLs,tangramURLsLastChangedAt,target,targetLastChangedAt,targetNum,targetNumLastChangedAt,trialNum,trialNumLastChangedAt
01JH8WYP89S7DW0C7AC3FC7V3Q,01JH8W4NMNMJ5TW3EXMX20J57W,2025-01-10T20:02:10.8258197Z,"[{""text"":""top of the image looks like a W"",""sender"":{""id"":""01JH8WS6CDX5XM5HYAA6E9CGV0"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-10T20:03:35.21884674Z,true,2025-01-10T20:03:41.594751362Z,01JH8WS6CDX5XM5HYAA6E9CGV0,2025-01-10T20:03:23.822717378Z,true,2025-01-10T20:03:41.588920238Z,01JH8W4NN2MQK62HEARTH2913J,2025-01-10T20:02:10.8258197Z,2,2025-01-10T20:02:10.8258197Z,01JH8WPRNS4JRD0P221J2TRZFA,2025-01-10T20:03:23.822717378Z,65,2025-01-10T20:02:10.8258197Z,0,2025-01-10T20:02:10.8258197Z,4,2025-01-10T20:02:10.8258197Z,/tangrams/43_325.png,2025-01-10T20:03:41.594751362Z,/tangrams/43_325.png,2025-01-10T20:03:38.542859271Z,2,2025-01-10T20:02:10.956873203Z,true,2025-01-10T20:03:23.809666019Z,"[""/tangrams/101_424.png"",""/tangrams/193_18.png"",""/tangrams/43_325.png"",""/tangrams/107_183.png""]",2025-01-10T20:02:10.8258197Z,/tangrams/43_325.png,2025-01-10T20:02:10.8258197Z,3,2025-01-10T20:02:10.8258197Z,2,2025-01-10T20:02:10.8258197Z
01JH8X70XWWEV4RP527VT4PRKW,01JH8W4FBD6RZQBBGX54850G97,2025-01-10T20:06:43.900467197Z,,,,,,,false,2025-01-10T20:06:43.900467197Z,01JH8W4FC1HS5KSAXDKT8CTXFV,2025-01-10T20:06:43.900467197Z,24,2025-01-10T20:06:43.900467197Z,,,65,2025-01-10T20:06:43.900467197Z,1,2025-01-10T20:06:43.900467197Z,4,2025-01-10T20:06:43.900467197Z,,,,,2,2025-01-10T20:06:44.362812124Z,false,2025-01-10T20:06:43.900467197Z,"[""/tangrams/406_358.png"",""/tangrams/178_358.png"",""/tangrams/178_74.png"",""/tangrams/406_74.png""]",2025-01-10T20:06:43.900467197Z,/tangrams/406_74.png,2025-01-10T20:06:43.900467197Z,9,2025-01-10T20:06:43.900467197Z,24,2025-01-10T20:06:43.900467197Z
01JH8X32X1JKE30V2HHE6SAP8W,01JH8W4NMNMJ5TW3EXMX20J57W,2025-01-10T20:04:34.8494698Z,"[{""text"":""the one with the mouth and ramp on the top of the head"",""sender"":{""id"":""01JH8WP11M7TGHV3X5NKDXVBXW"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-10T20:35:59.811261598Z,true,2025-01-10T20:36:10.194095747Z,01JH8WP11M7TGHV3X5NKDXVBXW,2025-01-10T20:35:40.059101712Z,true,2025-01-10T20:36:10.177077944Z,01JH8W4NN4FR3VRQWN91H3DDHQ,2025-01-10T20:04:34.8494698Z,53,2025-01-10T20:04:34.8494698Z,01JH8WTBWPGGMZMTXPEP2X4MH4,2025-01-10T20:35:40.059101712Z,65,2025-01-10T20:04:34.8494698Z,3,2025-01-10T20:04:34.8494698Z,4,2025-01-10T20:04:34.8494698Z,/tangrams/183_219.png,2025-01-10T20:36:10.194095747Z,/tangrams/183_219.png,2025-01-10T20:36:06.977693898Z,2,2025-01-10T20:04:35.722820618Z,true,2025-01-10T20:35:39.989952622Z,"[""/tangrams/352_17.png"",""/tangrams/34_312.png"",""/tangrams/323_361.png"",""/tangrams/183_219.png""]",2025-01-10T20:04:34.8494698Z,/tangrams/183_219.png,2025-01-10T20:04:34.8494698Z,6,2025-01-10T20:04:34.8494698Z,53,2025-01-10T20:04:34.8494698Z
01JH8X32ZCMX2MBRB4CMSQ8FNV,01JH8W4NMNMJ5TW3EXMX20J57W,2025-01-10T20:04:34.924269982Z,"[{""text"":""the one like a vase"",""sender"":{""id"":""01JH8WP11M7TGHV3X5NKDXVBXW"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-10T20:11:20.120975282Z,true,2025-01-10T20:11:34.962131637Z,01JH8WP11M7TGHV3X5NKDXVBXW,2025-01-10T20:11:13.448648896Z,true,2025-01-10T20:11:34.95414971Z,01JH8W4NN4FR3VRQWN91H3DDHQ,2025-01-10T20:04:34.924269982Z,11,2025-01-10T20:04:34.924269982Z,01JH8WTBWPGGMZMTXPEP2X4MH4,2025-01-10T20:11:13.448648896Z,65,2025-01-10T20:04:34.924269982Z,0,2025-01-10T20:04:34.924269982Z,4,2025-01-10T20:04:34.924269982Z,/tangrams/73_382.png,2025-01-10T20:11:34.962131637Z,/tangrams/73_382.png,2025-01-10T20:11:31.859773801Z,2,2025-01-10T20:04:35.107903842Z,true,2025-01-10T20:11:13.419470609Z,"[""/tangrams/345_130.png"",""/tangrams/73_382.png"",""/tangrams/183_219.png"",""/tangrams/301_383.png""]",2025-01-10T20:04:34.924269982Z,/tangrams/73_382.png,2025-01-10T20:04:34.924269982Z,12,2025-01-10T20:04:34.924269982Z,11,2025-01-10T20:04:34.924269982Z
01JH8X70WNHDQ4NRQZJKTD9XHG,01JH8W4FBD6RZQBBGX54850G97,2025-01-10T20:06:43.861972Z,,,false,2025-01-10T20:12:14.852753882Z,01JH8WQ4G7TSMCC0FCTABVWZY7,2025-01-10T20:11:11.727609496Z,true,2025-01-10T20:12:14.844472233Z,01JH8W4FC1HS5KSAXDKT8CTXFV,2025-01-10T20:06:43.861972Z,5,2025-01-10T20:06:43.861972Z,01JH8WWN81YHPREJXWGT03GZJV,2025-01-10T20:11:11.727609496Z,65,2025-01-10T20:06:43.861972Z,0,2025-01-10T20:06:43.861972Z,4,2025-01-10T20:06:43.861972Z,,2025-01-10T20:12:14.852753882Z,,2025-01-10T20:11:11.727609496Z,2,2025-01-10T20:06:44.093391877Z,true,2025-01-10T20:11:11.700184428Z,"[""/tangrams/332_342.png"",""/tangrams/406_342.png"",""/tangrams/332_405.png"",""/tangrams/406_405.png""]",2025-01-10T20:06:43.861972Z,/tangrams/332_342.png,2025-01-10T20:06:43.861972Z,6,2025-01-10T20:06:43.861972Z,5,2025-01-10T20:06:43.861972Z
01JH8X70YWFJEP5FXB4ZSP34BW,01JH8W4FBD6RZQBBGX54850G97,2025-01-10T20:06:43.93215602Z,,,,,,,false,2025-01-10T20:06:43.93215602Z,01JH8W4FC1HS5KSAXDKT8CTXFV,2025-01-10T20:06:43.93215602Z,39,2025-01-10T20:06:43.93215602Z,,,65,2025-01-10T20:06:43.93215602Z,2,2025-01-10T20:06:43.93215602Z,4,2025-01-10T20:06:43.93215602Z,,,,,2,2025-01-10T20:06:44.63541838Z,false,2025-01-10T20:06:43.93215602Z,"[""/tangrams/178_405.png"",""/tangrams/178_358.png"",""/tangrams/118_405.png"",""/tangrams/118_358.png""]",2025-01-10T20:06:43.93215602Z,/tangrams/118_358.png,2025-01-10T20:06:43.93215602Z,8,2025-01-10T20:06:43.93215602Z,39,2025-01-10T20:06:43.93215602Z
01JH8X8AX0NZWQ3RVYZCGVJZ5K,01JH8W4FBD6RZQBBGX54850G97,2025-01-10T20:07:26.880683515Z,,,,,,,false,2025-01-10T20:07:26.880683515Z,01JH8W4FC1HS5KSAXDKDY3GJ15,2025-01-10T20:07:26.880683515Z,45,2025-01-10T20:07:26.880683515Z,,,65,2025-01-10T20:07:26.880683515Z,2,2025-01-10T20:07:26.880683515Z,4,2025-01-10T20:07:26.880683515Z,,,,,2,2025-01-10T20:07:27.746248616Z,false,2025-01-10T20:07:26.880683515Z,"[""/tangrams/242_289.png"",""/tangrams/50_32.png"",""/tangrams/29_37.png"",""/tangrams/6_416.png""]",2025-01-10T20:07:26.880683515Z,/tangrams/242_289.png,2025-01-10T20:07:26.880683515Z,14,2025-01-10T20:07:26.880683515Z,45,2025-01-10T20:07:26.880683515Z
01JH8XMKMX0RR8CAFQF0WVYYP3,01JH8WGGTCSVCYRJAH09HT4R66,2025-01-10T20:14:09.053881892Z,,,,,,,false,2025-01-10T20:14:09.053881892Z,01JH8WGGTV4MBJGVZWJR9HYVSB,2025-01-10T20:14:09.053881892Z,9,2025-01-10T20:14:09.053881892Z,,,65,2025-01-10T20:14:09.053881892Z,0,2025-01-10T20:14:09.053881892Z,4,2025-01-10T20:14:09.053881892Z,,,,,2,2025-01-10T20:14:09.652555839Z,false,2025-01-10T20:14:09.053881892Z,"[""/tangrams/138_290.png"",""/tangrams/454_341.png"",""/tangrams/32_442.png"",""/tangrams/112_408.png""]",2025-01-10T20:14:09.053881892Z,/tangrams/454_341.png,2025-01-10T20:14:09.053881892Z,10,2025-01-10T20:14:09.053881892Z,9,2025-01-10T20:14:09.053881892Z
01JH8WYPA1NBRPA3HV5BVK43FJ,01JH8W4NMNMJ5TW3EXMX20J57W,2025-01-10T20:02:10.881247052Z,"[{""text"":""thanks for playing! from the US. My best friend lives in the UK! wide triangle at base"",""sender"":{""id"":""01JH8WS6CDX5XM5HYAA6E9CGV0"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-10T20:22:09.797468385Z,true,2025-01-10T20:22:18.680560807Z,01JH8WS6CDX5XM5HYAA6E9CGV0,2025-01-10T20:21:51.15324606Z,true,2025-01-10T20:22:18.667996284Z,01JH8W4NN2MQK62HEARTH2913J,2025-01-10T20:02:10.881247052Z,62,2025-01-10T20:02:10.881247052Z,01JH8WPRNS4JRD0P221J2TRZFA,2025-01-10T20:21:51.15324606Z,65,2025-01-10T20:02:10.881247052Z,3,2025-01-10T20:02:10.881247052Z,4,2025-01-10T20:02:10.881247052Z,/tangrams/43_424.png,2025-01-10T20:22:18.680560807Z,/tangrams/43_424.png,2025-01-10T20:22:15.539286583Z,2,2025-01-10T20:02:11.673853425Z,true,2025-01-10T20:21:51.104714779Z,"[""/tangrams/101_183.png"",""/tangrams/193_18.png"",""/tangrams/43_424.png"",""/tangrams/107_325.png""]",2025-01-10T20:02:10.881247052Z,/tangrams/43_424.png,2025-01-10T20:02:10.881247052Z,15,2025-01-10T20:02:10.881247052Z,62,2025-01-10T20:02:10.881247052Z
01JH8X0NXR6GV5KB0BMB8P8VJX,01JH8W4NMNMJ5TW3EXMX20J57W,2025-01-10T20:03:16.024318508Z,"[{""text"":""Small triangle on the left. Wonky square at the top with a large triangle on the far right"",""sender"":{""id"":""01JH8WX3MB40W9NS2S38AE9V20"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-10T20:16:56.610027386Z,true,2025-01-10T20:17:07.58255754Z,01JH8WX3MB40W9NS2S38AE9V20,2025-01-10T20:16:36.486980568Z,true,2025-01-10T20:17:07.571756056Z,01JH8W4NN2MQK62HEAS7B81WAA,2025-01-10T20:03:16.024318508Z,18,2025-01-10T20:03:16.024318508Z,01JH8WTWRY8SDZA9SGV7BEMG24,2025-01-10T20:16:36.486980568Z,65,2025-01-10T20:03:16.024318508Z,1,2025-01-10T20:03:16.024318508Z,4,2025-01-10T20:03:16.024318508Z,/tangrams/89_136.png,2025-01-10T20:17:07.58255754Z,/tangrams/89_136.png,2025-01-10T20:17:04.468812217Z,2,2025-01-10T20:03:16.334939844Z,true,2025-01-10T20:16:36.451550374Z,"[""/tangrams/454_136.png"",""/tangrams/89_136.png"",""/tangrams/89_158.png"",""/tangrams/454_158.png""]",2025-01-10T20:03:16.024318508Z,/tangrams/89_136.png,2025-01-10T20:03:16.024318508Z,3,2025-01-10T20:03:16.024318508Z,18,2025-01-10T20:03:16.024318508Z
01JH8Y203NGENAYNNQMK7X82SE,01JH8WGGTCSVCYRJAH09HT4R66,2025-01-10T20:21:27.797229842Z,"[{""text"":""1"",""sender"":{""id"":""01JH8X6CJ08XEA4KEY9VRWSNSQ"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-10T20:30:31.728539432Z,true,2025-01-10T20:30:36.492371682Z,01JH8X6CJ08XEA4KEY9VRWSNSQ,2025-01-10T20:30:27.173456672Z,true,2025-01-10T20:30:36.479147526Z,01JH8WGGTWE355WC9FZ6X27HES,2025-01-10T20:21:27.797229842Z,27,2025-01-10T20:21:27.797229842Z,01JH8XWKG5TM0PHFN1M5PJJA5Z,2025-01-10T20:30:27.173456672Z,65,2025-01-10T20:21:27.797229842Z,1,2025-01-10T20:21:27.797229842Z,4,2025-01-10T20:21:27.797229842Z,/tangrams/323_399.png,2025-01-10T20:30:36.492371682Z,/tangrams/323_399.png,2025-01-10T20:30:33.310173472Z,2,2025-01-10T20:21:29.055693125Z,true,2025-01-10T20:30:27.115011295Z,"[""/tangrams/409_251.png"",""/tangrams/197_331.png"",""/tangrams/146_388.png"",""/tangrams/323_399.png""]",2025-01-10T20:21:27.797229842Z,/tangrams/323_399.png,2025-01-10T20:21:27.797229842Z,12,2025-01-10T20:21:27.797229842Z,27,2025-01-10T20:21:27.797229842Z
01JH8Y20BBQXDB0H4Z9P8B55E3,01JH8WGGTCSVCYRJAH09HT4R66,2025-01-10T20:21:28.043275092Z,"[{""text"":""4"",""sender"":{""id"":""01JH8X6CJ08XEA4KEY9VRWSNSQ"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-10T20:35:01.753397831Z,true,2025-01-10T20:35:08.524275863Z,01JH8X6CJ08XEA4KEY9VRWSNSQ,2025-01-10T20:34:57.723773871Z,true,2025-01-10T20:35:08.504646604Z,01JH8WGGTWE355WC9FZ6X27HES,2025-01-10T20:21:28.043275092Z,43,2025-01-10T20:21:28.043275092Z,01JH8XWKG5TM0PHFN1M5PJJA5Z,2025-01-10T20:34:57.723773871Z,65,2025-01-10T20:21:28.043275092Z,2,2025-01-10T20:21:28.043275092Z,4,2025-01-10T20:21:28.043275092Z,/tangrams/146_388.png,2025-01-10T20:35:08.524275863Z,/tangrams/146_388.png,2025-01-10T20:35:05.304163748Z,2,2025-01-10T20:21:29.631519834Z,true,2025-01-10T20:34:57.663552422Z,"[""/tangrams/146_388.png"",""/tangrams/323_399.png"",""/tangrams/366_44.png"",""/tangrams/220_448.png""]",2025-01-10T20:21:28.043275092Z,/tangrams/146_388.png,2025-01-10T20:21:28.043275092Z,12,2025-01-10T20:21:28.043275092Z,43,2025-01-10T20:21:28.043275092Z
01JH8YAR5106NB8QTACWEPKAX2,01JH8X607X2W5NNNNAMVD232SK,2025-01-10T20:26:14.561687784Z,"[{""text"":""square on top"",""sender"":{""id"":""01JH8Y4WC450C6W4NHKTEN46CV"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-10T20:37:57.207792008Z,true,2025-01-10T20:38:02.580679236Z,01JH8Y4WC450C6W4NHKTEN46CV,2025-01-10T20:37:49.824517029Z,true,2025-01-10T20:38:02.563162179Z,01JH8X608BZSQF21W5Q0DTMHTG,2025-01-10T20:26:14.561687784Z,24,2025-01-10T20:26:14.561687784Z,01JH8XGPKG9BNC8MYMXZ7NEQCD,2025-01-10T20:37:49.824517029Z,65,2025-01-10T20:26:14.561687784Z,1,2025-01-10T20:26:14.561687784Z,4,2025-01-10T20:26:14.561687784Z,/tangrams/362_223.png,2025-01-10T20:38:02.580679236Z,/tangrams/362_223.png,2025-01-10T20:37:59.232539864Z,2,2025-01-10T20:26:15.851012725Z,true,2025-01-10T20:37:49.763286319Z,"[""/tangrams/253_54.png"",""/tangrams/240_49.png"",""/tangrams/362_223.png"",""/tangrams/367_96.png""]",2025-01-10T20:26:14.561687784Z,/tangrams/362_223.png,2025-01-10T20:26:14.561687784Z,9,2025-01-10T20:26:14.561687784Z,24,2025-01-10T20:26:14.561687784Z
01JH8XMKWQJ52PS841VDRHXPR3,01JH8WGGTCSVCYRJAH09HT4R66,2025-01-10T20:14:09.303185818Z,,,,,,,false,2025-01-10T20:14:09.303185818Z,01JH8WGGTV4MBJGVZWJR9HYVSB,2025-01-10T20:14:09.303185818Z,27,2025-01-10T20:14:09.303185818Z,,,65,2025-01-10T20:14:09.303185818Z,1,2025-01-10T20:14:09.303185818Z,4,2025-01-10T20:14:09.303185818Z,,,,,2,2025-01-10T20:14:10.109513985Z,false,2025-01-10T20:14:09.303185818Z,"[""/tangrams/32_341.png"",""/tangrams/112_290.png"",""/tangrams/138_408.png"",""/tangrams/454_442.png""]",2025-01-10T20:14:09.303185818Z,/tangrams/112_290.png,2025-01-10T20:14:09.303185818Z,12,2025-01-10T20:14:09.303185818Z,27,2025-01-10T20:14:09.303185818Z
01JH8Y202X1KXZ0162YYJRFVY8,01JH8WGGTCSVCYRJAH09HT4R66,2025-01-10T20:21:27.773761774Z,"[{""text"":""4"",""sender"":{""id"":""01JH8XWKG5TM0PHFN1M5PJJA5Z"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-10T20:30:42.46311486Z,true,2025-01-10T20:30:48.08074052Z,01JH8XWKG5TM0PHFN1M5PJJA5Z,2025-01-10T20:30:36.55852736Z,true,2025-01-10T20:30:48.064801448Z,01JH8WGGTWE355WC9FZ6X27HES,2025-01-10T20:21:27.773761774Z,28,2025-01-10T20:21:27.773761774Z,01JH8X6CJ08XEA4KEY9VRWSNSQ,2025-01-10T20:30:36.55852736Z,65,2025-01-10T20:21:27.773761774Z,1,2025-01-10T20:21:27.773761774Z,4,2025-01-10T20:21:27.773761774Z,/tangrams/453_140.png,2025-01-10T20:30:48.08074052Z,/tangrams/453_140.png,2025-01-10T20:30:44.899551585Z,2,2025-01-10T20:21:29.089469106Z,true,2025-01-10T20:30:36.507803685Z,"[""/tangrams/228_190.png"",""/tangrams/430_166.png"",""/tangrams/71_211.png"",""/tangrams/453_140.png""]",2025-01-10T20:21:27.773761774Z,/tangrams/453_140.png,2025-01-10T20:21:27.773761774Z,13,2025-01-10T20:21:27.773761774Z,28,2025-01-10T20:21:27.773761774Z
01JH8XDMM7CQKPA7CRZ8011442,01JH8WGGTCSVCYRJAH09HT4R66,2025-01-10T20:10:20.679577314Z,"[{""text"":""a diamond below that doesn't have a m on top"",""sender"":{""id"":""01JH8WYH4EQJSWTJTB1WR0FRVK"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-10T20:14:53.837854419Z,true,2025-01-10T20:15:03.787384183Z,01JH8WYH4EQJSWTJTB1WR0FRVK,2025-01-10T20:14:17.798415629Z,true,2025-01-10T20:15:03.777199007Z,01JH8WGGTV4MBJGVZWK2ZTEP3G,2025-01-10T20:10:20.679577314Z,5,2025-01-10T20:10:20.679577314Z,01JH8X4Q8403S3Z04H840P3D7C,2025-01-10T20:14:17.798415629Z,65,2025-01-10T20:10:20.679577314Z,0,2025-01-10T20:10:20.679577314Z,4,2025-01-10T20:10:20.679577314Z,/tangrams/138_206.png,2025-01-10T20:15:03.787384183Z,/tangrams/138_206.png,2025-01-10T20:15:00.670893065Z,2,2025-01-10T20:10:21.048591355Z,true,2025-01-10T20:14:17.687868783Z,"[""/tangrams/144_226.png"",""/tangrams/138_226.png"",""/tangrams/144_206.png"",""/tangrams/138_206.png""]",2025-01-10T20:10:20.679577314Z,/tangrams/138_206.png,2025-01-10T20:10:20.679577314Z,6,2025-01-10T20:10:20.679577314Z,5,2025-01-10T20:10:20.679577314Z
01JH8X32Y4TB5DXYB3GTYR6SEC,01JH8W4NMNMJ5TW3EXMX20J57W,2025-01-10T20:04:34.884707437Z,"[{""text"":""the one with kite on top"",""sender"":{""id"":""01JH8WTBWPGGMZMTXPEP2X4MH4"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-10T20:28:05.549558062Z,true,2025-01-10T20:28:13.843500954Z,01JH8WTBWPGGMZMTXPEP2X4MH4,2025-01-10T20:27:46.920436248Z,true,2025-01-10T20:28:13.825877994Z,01JH8W4NN4FR3VRQWN91H3DDHQ,2025-01-10T20:04:34.884707437Z,40,2025-01-10T20:04:34.884707437Z,01JH8WP11M7TGHV3X5NKDXVBXW,2025-01-10T20:27:46.920436248Z,65,2025-01-10T20:04:34.884707437Z,2,2025-01-10T20:04:34.884707437Z,4,2025-01-10T20:04:34.884707437Z,/tangrams/344_446.png,2025-01-10T20:28:13.843500954Z,/tangrams/344_446.png,2025-01-10T20:28:10.671026153Z,2,2025-01-10T20:04:35.556040874Z,true,2025-01-10T20:27:46.855344235Z,"[""/tangrams/73_382.png"",""/tangrams/34_312.png"",""/tangrams/344_446.png"",""/tangrams/183_219.png""]",2025-01-10T20:04:34.884707437Z,/tangrams/344_446.png,2025-01-10T20:04:34.884707437Z,9,2025-01-10T20:04:34.884707437Z,40,2025-01-10T20:04:34.884707437Z
01JH8X710BF7VKN2KMSAVD7594,01JH8W4FBD6RZQBBGX54850G97,2025-01-10T20:06:43.979241111Z,,,,,,,false,2025-01-10T20:06:43.979241111Z,01JH8W4FC1HS5KSAXDKT8CTXFV,2025-01-10T20:06:43.979241111Z,61,2025-01-10T20:06:43.979241111Z,,,65,2025-01-10T20:06:43.979241111Z,3,2025-01-10T20:06:43.979241111Z,4,2025-01-10T20:06:43.979241111Z,,,,,2,2025-01-10T20:06:44.993123806Z,false,2025-01-10T20:06:43.979241111Z,"[""/tangrams/118_405.png"",""/tangrams/178_342.png"",""/tangrams/178_405.png"",""/tangrams/118_342.png""]",2025-01-10T20:06:43.979241111Z,/tangrams/178_405.png,2025-01-10T20:06:43.979241111Z,14,2025-01-10T20:06:43.979241111Z,61,2025-01-10T20:06:43.979241111Z
01JH8XDMPBW2YTFQ3JP1BBV8C4,01JH8WGGTCSVCYRJAH09HT4R66,2025-01-10T20:10:20.747646515Z,"[{""text"":""U on top n on bottom"",""sender"":{""id"":""01JH8WYH4EQJSWTJTB1WR0FRVK"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-10T20:34:31.938581871Z,true,2025-01-10T20:34:43.308845373Z,01JH8WYH4EQJSWTJTB1WR0FRVK,2025-01-10T20:34:16.167674832Z,true,2025-01-10T20:34:43.28838106Z,01JH8WGGTV4MBJGVZWK2ZTEP3G,2025-01-10T20:10:20.747646515Z,43,2025-01-10T20:10:20.747646515Z,01JH8X4Q8403S3Z04H840P3D7C,2025-01-10T20:34:16.167674832Z,65,2025-01-10T20:10:20.747646515Z,2,2025-01-10T20:10:20.747646515Z,4,2025-01-10T20:10:20.747646515Z,/tangrams/38_42.png,2025-01-10T20:34:43.308845373Z,/tangrams/38_42.png,2025-01-10T20:34:40.110773678Z,2,2025-01-10T20:10:21.844314503Z,true,2025-01-10T20:34:16.110265843Z,"[""/tangrams/138_226.png"",""/tangrams/38_42.png"",""/tangrams/38_226.png"",""/tangrams/138_42.png""]",2025-01-10T20:10:20.747646515Z,/tangrams/38_42.png,2025-01-10T20:10:20.747646515Z,12,2025-01-10T20:10:20.747646515Z,43,2025-01-10T20:10:20.747646515Z
01JH8XKKA0680MGJBFWAF5TT5K,01JH8W4FBD6RZQBBGX54850G97,2025-01-10T20:13:35.936725881Z,"[{""text"":""On this one, I guess"",""sender"":{""id"":""01JH8XGR72J2B6AGE79ABX39WH"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""On the next one, you guess"",""sender"":{""id"":""01JH8XGR72J2B6AGE79ABX39WH"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""the straight line with angle facing down"",""sender"":{""id"":""01JH8WQ3PCPJZ6JZ536VHGT2H3"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-10T20:22:47.878487696Z,true,2025-01-10T20:22:57.724534409Z,01JH8WQ3PCPJZ6JZ536VHGT2H3,2025-01-10T20:22:06.836716541Z,true,2025-01-10T20:22:57.711030854Z,01JH8W4FC0G69RAQYXQ8RMGYWE,2025-01-10T20:13:35.936725881Z,9,2025-01-10T20:13:35.936725881Z,01JH8XGR72J2B6AGE79ABX39WH,2025-01-10T20:22:06.836716541Z,65,2025-01-10T20:13:35.936725881Z,0,2025-01-10T20:13:35.936725881Z,4,2025-01-10T20:13:35.936725881Z,/tangrams/171_250.png,2025-01-10T20:22:57.724534409Z,/tangrams/171_250.png,2025-01-10T20:22:54.590176866Z,2,2025-01-10T20:13:36.441879132Z,true,2025-01-10T20:22:06.79157825Z,"[""/tangrams/105_81.png"",""/tangrams/167_23.png"",""/tangrams/2_441.png"",""/tangrams/171_250.png""]",2025-01-10T20:13:35.936725881Z,/tangrams/171_250.png,2025-01-10T20:13:35.936725881Z,10,2025-01-10T20:13:35.936725881Z,9,2025-01-10T20:13:35.936725881Z
01JH8XKKFP013046AJ27DJ188D,01JH8W4FBD6RZQBBGX54850G97,2025-01-10T20:13:36.118767388Z,,,,,,,false,2025-01-10T20:13:36.118767388Z,01JH8W4FC0G69RAQYXQ8RMGYWE,2025-01-10T20:13:36.118767388Z,47,2025-01-10T20:13:36.118767388Z,,,65,2025-01-10T20:13:36.118767388Z,2,2025-01-10T20:13:36.118767388Z,4,2025-01-10T20:13:36.118767388Z,,,,,2,2025-01-10T20:13:37.405134982Z,false,2025-01-10T20:13:36.118767388Z,"[""/tangrams/171_441.png"",""/tangrams/167_23.png"",""/tangrams/2_81.png"",""/tangrams/105_250.png""]",2025-01-10T20:13:36.118767388Z,/tangrams/105_250.png,2025-01-10T20:13:36.118767388Z,16,2025-01-10T20:13:36.118767388Z,47,2025-01-10T20:13:36.118767388Z
01JH8YNEP05DJ099583BWTXR7V,01JH8X9NWN8P5ATD610V90J8DB,2025-01-10T20:32:05.312452084Z,"[{""text"":""Triangle on the very top, with a hook facing to the left on the bottom, like a tap"",""sender"":{""id"":""01JH8YFF2W3SWFC5SPNNWN74MK"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-10T20:48:10.0675107Z,true,2025-01-10T20:48:29.335205835Z,01JH8YFF2W3SWFC5SPNNWN74MK,2025-01-10T20:47:43.799763247Z,true,2025-01-10T20:48:29.319758005Z,01JH8X9NXEH44B0QFWNV12FM33,2025-01-10T20:32:05.312452084Z,24,2025-01-10T20:32:05.312452084Z,01JH8XZ95K9GSSCBP9GQ2JCG32,2025-01-10T20:47:43.799763247Z,65,2025-01-10T20:32:05.312452084Z,1,2025-01-10T20:32:05.312452084Z,4,2025-01-10T20:32:05.312452084Z,/tangrams/245_136.png,2025-01-10T20:48:29.335205835Z,/tangrams/245_136.png,2025-01-10T20:48:26.112170123Z,2,2025-01-10T20:32:07.071856645Z,true,2025-01-10T20:47:43.741466953Z,"[""/tangrams/110_301.png"",""/tangrams/245_136.png"",""/tangrams/188_262.png"",""/tangrams/324_271.png""]",2025-01-10T20:32:05.312452084Z,/tangrams/245_136.png,2025-01-10T20:32:05.312452084Z,9,2025-01-10T20:32:05.312452084Z,24,2025-01-10T20:32:05.312452084Z
